C1_R,C1_L,C2_R,C2_L,C3_R,C3_L,C4_R,C4_L,C5_R,C5_L,C6_R,C6_L,C7_R,C7_L,C8_R,C8_L,T1_R,T1_L,T2_R,T2_L,T3_R,T3_L,T4_R,T4_L,T5_R,T5_L,T6_R,T6_L,T7_R,T7_L,T8_R,T8_L,T9_R,T9_L,T10_R,T10_L,T11_R,T11_L,T12_R,T12_L,T13_R,T13_L,L1_R,L1_L,L2_R,L2_L,L3_R,L3_L,L4_R,L4_L,L5_R,L5_L,L6_R,L6_L,S1_R,S1_L,S2_R,S2_L,S3_R,S3_L,S4_R,S4_L,Co1_R,Co1_L,Co2_R,Co2_L,Co3_R,Co3_L,Region_R,Region_L,Region_Total,Region_ID,Region_Acronym,Region_Name,Parent_ID,Parent_Acronym
0,0,0,0,0,0,0,0,0,0,30.525,0,0,0,0,15.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.886,3.413,4.80875,11,6Sp,Lamina 6,90,DH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.6355,61.162,0,0,0,0,40.1995,21.48075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.18225,14.9205,27.7115,12,6SpL,Lamina 6 Lateral part,90,DH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.331,22.27,10.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.332,6.0295,5.7725,13,6SpM,Lamina 6 Medial part,90,DH
55.0055,0,12.51875,0,31.6235,0,0,69.49775,60.07225,22.00725,18.116,0,39.604,0,8.62875,0,0,0,0,17.56925,0,0,19.13875,174.61275,126.331,51.84025,20.3005,15.432,13.611,0,0,0,0,42.1585,50.11275,25.11925,0,55.325,25.52975,0,0,0,48.59075,64.92475,138.49725,335.82825,69.44475,82.30025,13.151,94.00225,0,7.4935,60.24275,133.3065,35.8954,22.251278,21.30375,0,0,0,0,0,0,0,0,0,0,0,31.88375,47.0775,39.52725,14,10Sp,Lamina 10,100,C
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.97825,59.12825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.80825,11.71375,48.10725,15,LDCom,Lumbar dorsal commissural ,100,C
0,0,0,0,0,0,0,0,552.48625,0,0,0,0,0,150.15025,0,0,0,0,0,0,0,0,118.06375,0,0,0,0,0,0,0,0,0,126.42225,621.118,203.252,174.216,0,0,0,246.609,0,0,139.86025,0,0,601.578,154.321,123.91575,305.18825,0,0,513.69875,256.082,577.13546,369.31843,0,0,0,0,0,0,0,0,0,0,0,0,128.5545,63.11375,95.38775,16,CC,Central Canal,100,C
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,SDCom,Sacral dorsal commissural nucleu,100,C
0,0,0,7.1505,12.00725,4.3495,31.847,24.88125,159.76975,91.22525,320.4185,167.80425,250.55775,203.63775,159.31325,204.83725,24.4395,80.36025,79.9945,90.58575,28.31075,13.80325,10.361,16.38575,29.2575,26.56875,14.3245,15.8675,54.97425,18.26625,68.4505,15.5315,12.755,20.17775,19.988,7.657,27.6545,10.789,39.1765,20.10275,41.10675,36.34675,9.8745,29.65825,76.475,33.8135,85.60925,28.74925,138.47825,179.01525,228.7465,197.50075,229.1025,181.9005,116.348,82.32825,9.982,30.693,0,0,0,0,0,0,0,0,0,0,107.95775,89.7125,98.81875,18,7Sp,Lamina 7,110,VH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,CeCv,Central cervical nucleus,110,VH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.867,125.924,76.07675,819.39275,257.57375,81.302,210.044,64.2935,96.617,184.67225,155.228,376.53925,104.82675,185.4675,108.83075,218.03925,128.939,0,161.225,13.275,0,0,0,0,203.501,10.502,0,0,0,0,0,0,0,0,0,0,0,54.476,128.0085,51.95475,0,0,0,0,0,0,0,0,0,0,103.67325,154.17475,129.18275,20,ICl,Intercalated nucleus,110,VH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9275,802.0695,431.47175,693.791,786.68275,520.6025,643.54475,198.89875,83.17225,0,417.8925,55.29825,210.1825,373.51575,139.1305,228.52675,157.72875,509.33775,276.054,377.378,318.41,296.4635,43.76375,264.3505,0,0,585.76075,161.7965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.73175,364.8545,358.362,21,IML,Intermediolateral column,110,VH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,IMM4,Intermediomedial column lamina 4,22,IMM
0,0,86.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.21025,0,10.38525,225,IMM5,Intermediomedial column lamina 5,22,IMM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,IMM6,Intermediomedial column lamina 6,22,IMM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.26425,0,89.84725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7565,0,13.68825,227,IMM7,Intermediomedial column lamina 7,22,IMM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,IMM10,Intermediomedial column lamina 10,22,IMM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,LPrCb,Lumbar precerebellar nucleus,110,VH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.68075,0,0,0,0,0,0,0,0,0,0,0,0,0,77.48925,41.5455,24,SPrCb,Sacral precerebellar nucleus,110,VH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.559,337.89975,259.74025,432.152,0,0,0,0,0,0,0,0,0,0,382.558,426.79125,410.06425,25,SPSy,Sacral parasympathetic nucleus,110,VH
0,45.68,61.277,61.4085,112.634,49.965,74.07625,96.846,96.00525,57.34975,140.0325,17.48825,38.5875,125.56525,14.6935,11.374,42.62725,29.474,59.07975,44.83025,193.72475,17.5885,149.69175,48.551,158.7205,64.0745,193.48325,174.91675,211.94175,182.1805,131.02325,14.97975,93.2655,54.41375,91.569,102.4025,48.235,100.67625,125.69325,81.06075,34.207,70.97175,79.402,64.52675,73.04,122.8995,195.62075,199.83325,73.84575,49.32125,106.633,186.60975,318.10475,246.29425,190.426,33.7515,0,0,0,0,0,0,0,0,0,0,0,0,113.9885,98.1025,105.91975,26,8Sp,Lamina 8,110,VH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9Sp,Lamina 9,110,VH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.76875,0,824.01775,772.5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624.27125,519.10825,580.03775,28,Ad9,Adductor motorneurons of lamina 9,120,MN
0,453.17225,81.26775,86.3185,0,152.323,92.166,0,63.37125,111.7735,123.71825,60.91375,0,0,34.65,105.617,176.41875,0,365.67975,112.6305,678.5695,66.8005,224.66125,474.2405,133.354,179.959,44.76275,0,144.696,33.9905,116.40175,279.95525,526.02875,0,88.889,249.138,0,435.1605,98.7655,194.5525,224.5567,136.94315,92.57325,26.42,0,0,0,0,337.04425,192.2745,383.9205,51.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.4105,135.74,170.37,29,Ax9,Axial muscle motorneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,433.81925,398.4835,1138.22925,468.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846.613,455.2005,650.72175,30,Bi9,Biceps motorneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.29075,226.812,168.828,145.9695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.62475,204.4745,179.22225,31,CEx9,Crural extensor motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.3275,191.95475,894.44225,673.54625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696.78675,443.679,565.037,32,CFl9,Crural flexor motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.11975,158.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.99825,81.737,100.07,33,Cr9,Cremaster motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,540.0625,708.572,62.55725,105.21175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.9885,413.1215,362.0935,34,De9,Deltoid motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.24675,27.18125,0,0,0,0,0,0,0,0,0,0,0,0,14.32675,30.28475,22.08475,35,ExA9,External anal sphincter motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.561,25.94025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.561,25.94025,40.53375,36,ExU9,External urethral sphincter motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,431.50025,184.29725,542.56975,931.11725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520.13325,748.71325,638.8885,37,FEx9,Forearm extensor motorneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,1204.6535,671.875,1330.824,701.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310.81725,694.57475,1012.10325,38,FFl9,Forearm flexor motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.254,199.91075,226.443,259.6245,474.08225,1022.21475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.18075,475.87,412.7065,39,Gl9,Gluteal motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.3185,510.191,1064.4325,686.79,553.00475,527.75975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827.392,583.5725,701.05425,40,Hm9,Hamstring motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.21725,28.29125,44.70275,0,198.113,290.035,104.58425,132.52675,45.8295,0,29.35125,346.007,370.5665,57.549,202.23425,371.38075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.04525,152.5405,149.23525,41,ICo9,Intercostal muscle motoneurons of lamina 9,120,MN
76.7755,116.4955,243.0725,0,547.43975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.89725,19.20075,233.08275,42,IH9,Infrahyoid muscle motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,1329.782,1194.407,398.2125,971.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784.0775,1074.4065,935.28,43,LD9,Latissimus dorsi motoneurons of lamina 9,120,MN
0,0,0,0,0,0,814.8415,100.7725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814.8415,100.7725,481.568,44,LS9,Levator scapulae motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258.5615,619.02675,1112.72125,396.9935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229.65275,565.87975,896.74225,45,Man9,Manus motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,288.33775,90.91825,141.52425,252.76775,83.37975,113.37875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.00975,197.4675,188.577,46,Pec9,Pectoral muscle motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.9205,770.4855,592.8625,23.321,0,0,0,0,0,0,0,0,0,0,0,0,533.3715,714.443,627.62,47,Pes9,Pes motoneurons of lamina 9,120,MN
0,0,0,0,65.7895,1340.4825,271.781,172.41375,162.6615,464.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.92125,472.58325,324.11475,48,Ph9,Phrenic motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.78075,143.72975,268.012,53.55375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.745,86.50575,140.771,49,Ps9,Psoas motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.854,294.2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.379,180.87725,158.2595,50,Q9,Quadriceps motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6175,48.39675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6175,60.496,51.115,51,QL9,Quadratus lumborum motoneurons of lamina 9,120,MN
0,0,0,0,0,0,96.61825,179.2115,193.2815,64.74575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.86375,81.07825,133.07075,52,Rh9,Rhomboid muscle motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,451.1305,899.6225,1582.5105,717.2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086.133,833.57075,958.28375,53,SI9,Supraspinatus and infraspinatus motoneurons of lamina 9,120,MN
0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,28.977,54,SM9,Sternomastoid motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,24.6975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.82925,7.75125,55,Sr9,Serratus anterior motoneurons in lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,Tail9,Tail muscle motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.59725,422.91725,583.628,511.11875,34.27,108.508,89.982,122.6995,247.43825,243.926,393.81025,225.0095,73.95075,333.16675,18.7125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.83775,221.981,214.13475,57,ThAb9,Thoracoabdominal wall muscle motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,174.39725,11.9645,173.1515,159.322,0,28.87675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.344,88.719,114.1345,58,Tr9,Triceps motoneurons of lamina 9,120,MN
0,0,0,0,0,0,63.857,92.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.1425,114.8835,99.267,59,Tz9,Trapezius motoneurons of lamina 9,120,MN
0,0,0,0,921.007,34.25825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.73175,34.25825,554.7465,60,TzSM9,Trapezius and sternomastoid motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,3.90925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374,0,0.191,61,cu,Cuneate fasciculus,74,df
0,0,0,0,0,0,0,28.3005,0,0,0,0,0,0,0,0,0,12.46575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21125,0.60725,62,dcs,Dorsal corticospinal tract,74,df
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52625,0.2645,63,gr,Gracile fasciculus,74,df
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6885,0,0.34575,64,psdc,Postsynaptic dorsal column pathway,74,df
