C1_R,C1_L,C2_R,C2_L,C3_R,C3_L,C4_R,C4_L,C5_R,C5_L,C6_R,C6_L,C7_R,C7_L,C8_R,C8_L,T1_R,T1_L,T2_R,T2_L,T3_R,T3_L,T4_R,T4_L,T5_R,T5_L,T6_R,T6_L,T7_R,T7_L,T8_R,T8_L,T9_R,T9_L,T10_R,T10_L,T11_R,T11_L,T12_R,T12_L,T13_R,T13_L,L1_R,L1_L,L2_R,L2_L,L3_R,L3_L,L4_R,L4_L,L5_R,L5_L,L6_R,L6_L,S1_R,S1_L,S2_R,S2_L,S3_R,S3_L,S4_R,S4_L,Co1_R,Co1_L,Co2_R,Co2_L,Co3_R,Co3_L,Region_R,Region_L,Region_Total,Region_ID,Region_Acronym,Region_Name,Parent_ID,Parent_Acronym
0,0,0,0,7.713,90.422,0,0,7.089,91.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.393,90.918,56.108,224,IMM4,Intermediomedial column lamina 4,22,IMM
0,0,0.053,27.12,4.167,91.318,6.75,96.126,3.32,88.384,0,0,0,86.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.314,76.826,40.591,225,IMM5,Intermediomedial column lamina 5,22,IMM
0,0,0,0,0,0,0,0,0,0,2.117,54.299,2.645,65.929,1.019,74.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.602,68.554,34.447,226,IMM6,Intermediomedial column lamina 6,22,IMM
0,0,0,0,0,0,0,0,0,0,0.846,14.646,0,0,0,0,1.842,52.205,0.217,3.752,0,2.937,0.083,3.483,0.802,9.863,0,4.724,2.276,8.125,0.096,7.908,0.505,4.175,0,1.135,0.429,4.535,1.784,5.109,0.146,1.84,0,1.787,0.257,4.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668,8.78,4.82,227,IMM7,Intermediomedial column lamina 7,22,IMM
0,0,0,0,0,0,0,0,0,0,3.173,48.124,0,0,2.68,67.742,0,0,0.305,6.272,0.273,1.934,0,4.94,1.01,4.833,0.913,7.043,1.466,5.556,1.596,5.306,0.121,3.879,0,2.218,0.207,2.1,2,4.938,0,0.787,0,1.732,0,3.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,10.816,5.845,228,IMM10,Intermediomedial column lamina 10,22,IMM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,5.293,0.436,3.336,0.316,1.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,3.238,1.833,23,LPrCb,Lumbar precerebellar nucleus,110,VH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578,1.351,0.275,1.506,0,0,0,0,0,0,0,0,0,0,0.494,1.389,0.967,24,SPrCb,Sacral precerebellar nucleus,110,VH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0.237,0.262,0,0,0,0,0,0,0,0,0,0,0,0.309,0.177,0.239,25,SPSy,Sacral parasympathetic nucleus,110,VH
0,0,0.026,0.399,0.235,1.518,0.195,1.725,0.141,2.484,0.48,2.611,0.71,2.598,0.586,2.97,0.642,5.311,0.267,0.876,0.791,1.571,0.833,3.763,0.323,2.36,0.239,1.673,0.158,1.69,0.879,5.056,0.732,4.882,0.292,2.872,0.149,3.464,0.21,1.92,0.13,1.737,0.073,0.74,0.065,0.958,0.102,0.601,0.173,0.824,0.093,0.759,0.141,1.106,0.13,0.396,0,0.253,0,0,0,0,0,0,0,0,0,0,0.275,1.756,1.041,26,8Sp,Lamina 8,110,VH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9Sp,Lamina 9,110,VH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.567,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.248,0.148,28,Ad9,Adductor motorneurons of lamina 9,120,MN
0,0,0,0.148,0.286,1.189,0.143,0.325,0.198,0.979,0.037,0.535,0,1.104,0.343,0.259,0.17,0.497,0.049,0.327,0.146,0.574,0.636,1.465,0.117,1.955,0.146,0.384,0.373,1.378,0.262,1.477,0.406,1.921,0,0.72,0,0.265,0.031,0.268,0.053,0.231,0,0.022,0.106,0.655,0.167,0.675,0.05,0.199,0.071,0.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0.703,0.43,29,Ax9,Axial muscle motorneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0.276,3.42,0.141,0.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193,1.647,0.913,30,Bi9,Biceps motorneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701,0.025,0.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.592,0.301,31,CEx9,Crural extensor motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,1.162,0,0.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.723,0.368,32,CFl9,Crural flexor motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0.487,0.216,2.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,1.288,0.838,33,Cr9,Cremaster motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0.101,0.964,0,0.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.668,0.341,34,De9,Deltoid motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608,0.171,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0.39,0.255,35,ExA9,External anal sphincter motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0.127,36,ExU9,External urethral sphincter motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0.131,2.817,0.12,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,4.369,2.225,37,FEx9,Forearm extensor motorneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0.012,2.762,0.191,5.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,4.649,2.219,38,FFl9,Forearm flexor motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0.009,0.016,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.039,0.025,39,Gl9,Gluteal motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,0.117,0.133,0.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0.226,0.146,40,Hm9,Hamstring motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0.491,0.019,0.306,0.081,0.142,0.065,0.385,0.034,0.34,0.05,0.473,0.093,0.69,0.047,0.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.411,0.248,41,ICo9,Intercostal muscle motoneurons of lamina 9,120,MN
0,0,0,0,0.072,0.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.207,0.121,42,IH9,Infrahyoid muscle motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.156,0.028,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.446,0.21,43,LD9,Latissimus dorsi motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502,0.237,44,LS9,Levator scapulae motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365,7.074,0.272,3.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341,6.226,3.128,45,Man9,Manus motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,1.024,0.029,0.815,0.341,1.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.917,0.429,46,Pec9,Pectoral muscle motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.123,0.064,0.245,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.141,0.092,47,Pes9,Pes motoneurons of lamina 9,120,MN
0,0,0,0,0.058,0.67,0.131,1.196,0.212,9.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,5.185,2.568,48,Ph9,Phrenic motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0.081,0.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0.228,0.155,49,Ps9,Psoas motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.133,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.074,0.047,50,Q9,Quadriceps motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0.062,51,QL9,Quadratus lumborum motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0.502,0.046,0.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0.551,0.282,52,Rh9,Rhomboid muscle motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0.246,3.34,0.021,2.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,2.891,1.433,53,SI9,Supraspinatus and infraspinatus motoneurons of lamina 9,120,MN
0,0,0,0.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0.126,54,SM9,Sternomastoid motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0.068,0.68,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.466,0.24,55,Sr9,Serratus anterior motoneurons in lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0.036,0.019,56,Tail9,Tail muscle motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.713,0.116,1.242,0.66,6.672,0.951,2.983,0.054,0.514,0.008,0.346,0.153,0.024,0,0.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209,1.282,0.772,57,ThAb9,Thoracoabdominal wall muscle motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.005,0.008,0.164,1.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.188,0.095,58,Tr9,Triceps motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0.165,7.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,7.905,3.933,59,Tz9,Trapezius motoneurons of lamina 9,120,MN
0,0,0,0,0.107,0.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0.665,0.376,60,TzSM9,Trapezius and sternomastoid motoneurons of lamina 9,120,MN
