C1_R,C1_L,C2_R,C2_L,C3_R,C3_L,C4_R,C4_L,C5_R,C5_L,C6_R,C6_L,C7_R,C7_L,C8_R,C8_L,T1_R,T1_L,T2_R,T2_L,T3_R,T3_L,T4_R,T4_L,T5_R,T5_L,T6_R,T6_L,T7_R,T7_L,T8_R,T8_L,T9_R,T9_L,T10_R,T10_L,T11_R,T11_L,T12_R,T12_L,T13_R,T13_L,L1_R,L1_L,L2_R,L2_L,L3_R,L3_L,L4_R,L4_L,L5_R,L5_L,L6_R,L6_L,S1_R,S1_L,S2_R,S2_L,S3_R,S3_L,S4_R,S4_L,Co1_R,Co1_L,Co2_R,Co2_L,Co3_R,Co3_L,Region_R,Region_L,Region_Total,Region_ID,Region_Acronym,Region_Name,Parent_ID,Parent_Acronym
0.000,0.000,0.000,0.000,0.000,0.000,874.198,810.378,916.686,857.103,807.209,742.100,707.759,640.384,735.913,760.742,690.770,763.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,807.525,761.083,783.114,11,6Sp,Lamina 6,90,DH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,766.867,609.533,788.723,749.397,756.824,797.174,691.189,686.222,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,755.765,732.678,745.181,12,6SpL,Lamina 6 Lateral part,90,DH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,850.171,826.603,926.290,959.271,932.953,909.454,793.384,787.361,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,880.316,876.743,878.629,13,6SpM,Lamina 6 Medial part,90,DH
1025.777,926.258,955.387,915.723,952.661,938.837,873.470,868.447,804.689,793.778,778.304,735.991,680.533,669.752,744.512,765.967,798.917,804.044,633.774,650.721,1111.694,1119.561,1013.285,962.801,1004.129,1040.502,870.763,823.041,960.819,972.667,958.120,960.649,1013.769,977.845,987.034,969.820,1062.930,1005.210,1141.183,1052.972,944.501,907.151,803.161,800.483,856.909,824.875,767.953,703.610,794.328,791.019,818.379,812.337,851.720,832.336,791.691,789.783,742.744,818.546,0,0,0,0,0,0,0,0,0,0,867.397,849.129,858.324,14,10Sp,Lamina 10,100,C
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,719.479,759.645,876.454,877.185,1090.853,1050.159,1204.099,1060.314,929.355,931.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,988.429,955.550,971.875,15,LDCom,Lumbar dorsal commissural ,100,C
1030.710,929.280,888.916,949.093,1014.986,1162.724,1047.967,1462.178,1311.928,1232.198,821.281,818.310,884.541,710.233,1104.624,1054.621,1130.448,1146.030,743.609,869.273,1581.319,1550.391,1317.152,1202.551,1338.358,1399.660,1211.851,1118.831,1350.817,1293.008,1302.267,1152.760,1382.493,1201.352,1325.611,1229.826,1503.213,1353.203,1588.052,1800.578,1343.268,1130.923,1064.818,1086.707,1405.428,1302.560,1373.669,1253.996,1272.374,1146.602,1434.854,1257.746,1321.360,1244.537,1075.110,1073.773,707.709,731.927,0,0,0,0,0,0,0,0,0,0,1205.208,1156.432,1180.579,16,CC,Central Canal,100,C
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,535.279,552.985,652.370,659.961,582.252,576.528,0,0,0,0,0,0,0,0,0,0,605.745,614.566,610.080,17,SDCom,Sacral dorsal commissural nucleu,100,C
753.706,834.836,841.372,863.220,827.872,907.967,850.624,822.115,838.569,815.920,762.943,719.819,643.063,640.269,618.272,686.446,756.282,762.178,573.369,628.467,912.722,992.219,825.827,876.801,772.055,797.734,748.214,772.132,815.064,797.356,811.906,805.932,807.733,803.723,745.070,686.192,816.021,747.750,910.896,860.376,767.447,745.090,733.904,717.736,748.353,750.629,714.143,686.663,756.887,752.792,732.359,743.479,736.785,724.946,715.164,706.734,572.633,741.847,0,0,0,0,0,0,0,0,0,0,758.140,763.146,760.597,18,7Sp,Lamina 7,110,VH
905.733,650.242,979.134,1006.862,925.819,930.505,1073.047,973.750,957.097,936.934,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,965.421,909.029,937.232,19,CeCv,Central cervical nucleus,110,VH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,597.091,602.072,1037.297,1120.347,878.617,901.344,824.538,863.428,793.546,790.710,928.829,881.737,765.401,799.556,799.550,832.707,825.690,804.205,930.591,881.827,926.526,891.968,847.664,772.465,803.684,794.779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,777.022,724.308,650.910,731.490,0,0,0,0,0,0,0,0,0,0,823.181,818.032,820.651,20,ICl,Intercalated nucleus,110,VH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,585.921,600.199,351.089,415.430,598.149,604.052,768.957,750.764,477.695,480.126,580.413,619.682,432.394,473.460,456.758,470.984,586.778,485.505,373.433,390.434,305.449,405.619,602.942,394.312,364.348,346.804,536.811,504.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,512.587,502.489,507.504,21,IML,Intermediolateral column,110,VH
791.874,436.860,0.000,0.000,468.279,422.543,0.000,0.000,459.843,494.855,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,685.078,443.370,553.659,224,IMM4,Intermediomedial column lamina 4,22,IMM
0.000,0.000,823.200,770.204,641.720,508.485,860.213,723.119,670.156,660.486,0.000,0.000,471.169,699.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,746.113,674.766,710.839,225,IMM5,Intermediomedial column lamina 5,22,IMM
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,798.095,834.637,675.994,761.162,789.339,863.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,755.084,817.718,786.786,226,IMM6,Intermediomedial column lamina 6,22,IMM
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,836.977,827.509,0.000,0.000,0.000,0.000,934.329,948.751,766.257,815.086,1328.028,1371.344,975.789,994.469,1008.967,1081.003,1080.561,910.040,976.216,977.029,1020.835,1079.312,1063.165,1030.861,964.638,956.110,1026.875,924.725,1243.863,1236.728,1103.794,1039.756,823.353,840.778,963.658,967.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,989.726,989.848,989.787,227,IMM7,Intermediomedial column lamina 7,22,IMM
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,750.923,835.058,0.000,0.000,763.693,805.448,0.000,0.000,791.701,670.480,1153.159,1257.217,999.913,1051.871,1221.586,1219.892,948.949,942.404,1048.291,1042.695,1054.461,1150.622,1089.553,1118.375,1008.333,932.473,999.635,1009.989,1368.422,1230.824,1253.115,1139.345,836.615,820.017,896.209,905.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,962.473,977.882,970.061,228,IMM10,Intermediomedial column lamina 10,22,IMM
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,792.436,811.107,809.263,808.358,808.372,832.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,813.811,840.002,826.494,23,LPrCb,Lumbar precerebellar nucleus,110,VH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,717.637,674.148,572.997,691.561,0,0,0,0,0,0,0,0,0,0,675.250,679.009,676.996,24,SPrCb,Sacral precerebellar nucleus,110,VH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,698.899,659.475,466.900,589.789,0,0,0,0,0,0,0,0,0,0,634.280,639.846,636.839,25,SPSy,Sacral parasympathetic nucleus,110,VH
882.422,783.513,791.933,805.708,830.905,846.861,871.575,758.464,805.826,839.766,741.540,696.731,598.837,613.499,678.647,741.104,652.139,662.192,497.012,515.476,843.854,896.450,759.703,784.163,650.308,694.471,627.846,690.803,758.157,713.762,689.709,762.792,732.161,743.795,724.465,668.697,738.868,754.010,778.304,827.990,669.551,722.401,615.775,605.986,682.593,682.286,741.942,739.966,624.124,641.256,655.408,660.120,717.201,699.153,674.088,727.217,640.912,815.478,0,0,0,0,0,0,0,0,0,0,712.313,716.743,714.490,26,8Sp,Lamina 8,110,VH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,27,9Sp,Lamina 9,110,VH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,583.956,551.483,648.889,602.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,630.413,630.473,630.444,28,Ad9,Adductor motorneurons of lamina 9,120,MN
1029.327,505.506,843.561,588.664,873.517,577.187,681.333,443.691,662.045,645.290,483.238,431.484,468.092,509.405,576.519,527.691,722.564,315.704,438.352,324.401,675.026,632.311,514.252,558.680,622.864,744.100,396.279,613.326,548.395,698.508,462.339,667.712,534.504,574.759,409.595,447.090,386.260,427.894,406.087,470.856,624.986,694.163,420.369,531.685,725.626,714.619,684.451,734.652,411.636,452.705,488.487,631.199,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,565.506,567.913,566.671,29,Ax9,Axial muscle motorneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,671.642,560.265,380.008,589.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,495.334,634.800,563.923,30,Bi9,Biceps motorneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,625.671,519.105,672.272,583.819,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,651.906,545.909,597.824,31,CEx9,Crural extensor motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,752.782,668.807,822.104,784.812,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,795.526,746.398,770.821,32,CFl9,Crural flexor motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,745.013,740.150,810.017,831.528,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,775.810,799.752,788.050,33,Cr9,Cremaster motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,838.478,724.884,532.673,403.373,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,688.492,563.370,631.256,34,De9,Deltoid motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,469.074,395.942,684.953,608.108,0.000,0.000,0,0,0,0,0,0,0,0,0,0,607.435,536.240,572.778,35,ExA9,External anal sphincter motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,379.117,463.661,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,379.117,480.107,430.330,36,ExU9,External urethral sphincter motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,470.015,440.443,441.945,591.793,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,476.993,529.658,503.791,37,FEx9,Forearm extensor motorneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,610.269,584.281,567.524,605.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,621.342,605.707,613.756,38,FFl9,Forearm flexor motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,342.619,549.929,495.107,625.490,505.781,582.578,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,457.760,599.005,534.809,39,Gl9,Gluteal motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,636.395,802.128,667.847,722.798,588.949,701.948,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,641.282,754.774,702.627,40,Hm9,Hamstring motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,368.676,493.612,688.324,840.292,646.000,704.227,597.462,619.217,454.247,583.324,707.100,668.878,666.892,676.568,678.878,745.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,606.243,664.815,634.561,41,ICo9,Intercostal muscle motoneurons of lamina 9,120,MN
