C1_R,C1_L,C2_R,C2_L,C3_R,C3_L,C4_R,C4_L,C5_R,C5_L,C6_R,C6_L,C7_R,C7_L,C8_R,C8_L,T1_R,T1_L,T2_R,T2_L,T3_R,T3_L,T4_R,T4_L,T5_R,T5_L,T6_R,T6_L,T7_R,T7_L,T8_R,T8_L,T9_R,T9_L,T10_R,T10_L,T11_R,T11_L,T12_R,T12_L,T13_R,T13_L,L1_R,L1_L,L2_R,L2_L,L3_R,L3_L,L4_R,L4_L,L5_R,L5_L,L6_R,L6_L,S1_R,S1_L,S2_R,S2_L,S3_R,S3_L,S4_R,S4_L,Co1_R,Co1_L,Co2_R,Co2_L,Co3_R,Co3_L,Region_R,Region_L,Region_Total,Region_ID,Region_Acronym,Region_Name,Parent_ID,Parent_Acronym
0.000,0.000,0.000,0.000,0.000,0.000,541.380,553.545,761.855,777.040,761.412,801.882,888.005,922.963,779.915,733.437,787.284,743.389,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,783.349,784.823,784.081,11,6Sp,Lamina 6,90,DH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,842.256,882.550,766.164,766.807,907.827,950.040,871.725,861.439,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,856.293,872.250,864.190,12,6SpL,Lamina 6 Lateral part,90,DH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,902.103,916.530,814.438,817.087,948.428,967.758,850.480,845.917,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,882.716,890.919,886.704,13,6SpM,Lamina 6 Medial part,90,DH
898.857,851.947,934.888,938.798,716.312,785.709,660.429,624.037,779.009,766.819,816.578,817.284,793.528,772.535,727.214,724.862,805.773,779.042,867.854,864.490,763.204,751.340,954.884,954.719,1013.891,1005.151,725.283,714.383,1028.030,1025.106,1089.022,1056.432,860.794,836.905,1033.965,1021.746,1024.561,1041.195,819.667,841.093,898.546,953.485,901.049,913.509,932.350,929.078,906.355,915.768,795.239,809.369,911.986,929.818,867.024,871.318,932.023,920.327,0,0,0,0,0,0,0,0,0,0,0,0,865.693,867.261,866.479,14,10Sp,Lamina 10,100,C
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,808.512,818.810,940.170,964.290,750.612,756.445,1072.968,1121.532,1010.213,991.935,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,919.913,932.076,925.963,15,LDCom,Lumbar dorsal commissural ,100,C
861.547,874.666,1104.450,1054.991,739.119,740.137,748.307,610.838,855.313,833.326,819.641,835.964,898.348,879.388,694.921,700.208,792.168,800.235,946.060,920.466,806.155,799.515,1047.202,1013.136,1085.418,1067.684,774.941,843.296,1175.427,1172.073,1098.862,1112.573,975.560,888.950,1055.080,1154.164,1119.267,1122.232,993.018,1131.095,952.328,1029.934,1024.218,1024.126,943.344,1048.391,982.495,991.596,811.223,799.772,953.646,936.050,841.619,901.512,862.378,911.693,0,0,0,0,0,0,0,0,0,0,0,0,933.288,940.929,937.128,16,CC,Central Canal,100,C
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,735.842,747.892,886.717,885.235,0,0,0,0,0,0,0,0,0,0,0,0,771.508,780.552,776.014,17,SDCom,Sacral dorsal commissural nucleu,100,C
698.375,853.231,846.145,922.964,769.915,762.012,694.323,640.143,822.819,823.361,878.572,853.965,890.338,931.221,838.524,781.548,809.373,767.201,977.501,966.943,792.762,787.371,951.957,973.676,979.617,966.316,760.485,790.232,1029.969,1074.491,1079.291,1054.377,829.750,863.626,921.791,966.660,958.821,1009.611,765.332,786.084,971.565,1014.434,919.861,927.629,881.561,874.653,870.558,913.142,837.399,825.859,1000.955,1014.758,931.041,918.827,972.899,912.862,0,0,0,0,0,0,0,0,0,0,0,0,882.890,887.739,885.324,18,7Sp,Lamina 7,110,VH
675.823,823.182,900.463,992.346,872.753,735.247,742.949,705.439,821.289,861.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,845.220,862.425,853.940,19,CeCv,Central cervical nucleus,110,VH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,871.077,862.461,836.502,820.279,974.569,993.916,1047.019,1003.701,776.101,785.073,1079.738,1139.875,1056.380,1048.722,874.675,883.318,1027.623,1013.290,995.872,1048.896,775.792,782.750,1001.151,1057.475,937.720,949.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,871.870,796.277,0,0,0,0,0,0,0,0,0,0,0,0,933.805,937.116,935.487,20,ICl,Intercalated nucleus,110,VH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,750.470,762.152,971.353,1087.220,773.852,775.530,948.642,966.875,818.083,813.153,773.514,785.767,881.971,975.168,929.001,989.771,730.276,778.322,868.682,937.472,957.435,940.345,688.391,699.949,850.614,901.022,923.375,897.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,864.902,899.404,882.177,21,IML,Intermediolateral column,110,VH
747.328,788.811,0.000,0.000,679.456,735.646,0.000,0.000,684.035,704.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,833.908,857.275,846.095,224,IMM4,Intermediomedial column lamina 4,22,IMM
0.000,0.000,899.192,957.409,815.387,859.416,666.811,658.745,771.169,789.359,0.000,0.000,681.739,714.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,826.036,851.467,838.739,225,IMM5,Intermediomedial column lamina 5,22,IMM
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,773.960,755.783,821.619,810.766,771.751,765.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,804.190,789.798,797.271,226,IMM6,Intermediomedial column lamina 6,22,IMM
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,776.647,766.676,0.000,0.000,0.000,0.000,784.950,829.203,996.325,986.272,905.533,864.414,973.205,988.844,1049.142,1024.089,750.592,778.884,1022.623,1009.921,1086.569,1113.472,873.331,860.303,973.415,1008.272,979.663,997.332,770.598,802.480,1072.219,1128.141,945.794,968.326,1006.898,989.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,956.458,964.699,960.654,227,IMM7,Intermediomedial column lamina 7,22,IMM
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,798.991,762.927,0.000,0.000,700.436,711.857,0.000,0.000,919.660,965.346,808.265,803.435,994.807,1062.977,1128.711,1111.953,772.957,837.979,1310.079,1646.711,1059.368,1133.507,898.249,833.147,1053.993,1064.906,1022.306,1013.115,1283.966,1053.340,1085.636,1275.557,937.839,920.996,962.594,1000.811,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,933.718,950.174,942.069,228,IMM10,Intermediomedial column lamina 10,22,IMM
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,840.323,875.812,880.549,859.234,870.230,905.987,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,873.783,889.458,881.405,23,LPrCb,Lumbar precerebellar nucleus,110,VH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,904.299,825.354,0,0,0,0,0,0,0,0,0,0,0,0,904.299,825.354,865.245,24,SPrCb,Sacral precerebellar nucleus,110,VH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,905.747,825.688,0,0,0,0,0,0,0,0,0,0,0,0,905.747,825.688,866.625,25,SPSy,Sacral parasympathetic nucleus,110,VH
800.056,969.723,863.232,919.453,784.689,849.721,747.051,694.944,912.555,841.547,884.030,835.295,902.778,922.277,768.376,731.076,859.738,810.313,1010.675,999.816,943.147,867.677,1149.875,1155.346,1025.550,1051.232,939.030,1007.354,1147.066,1161.119,1141.243,1136.483,908.460,967.424,1032.084,1064.406,1100.388,1141.359,967.343,972.860,1085.839,1089.662,958.775,1018.928,980.085,959.364,982.886,1000.704,836.311,827.448,988.009,873.298,988.111,966.437,944.045,873.567,0,0,0,0,0,0,0,0,0,0,0,0,946.048,939.242,942.638,26,8Sp,Lamina 8,110,VH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,27,9Sp,Lamina 9,110,VH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1013.678,949.105,1185.632,1189.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1139.617,1131.489,1135.455,28,Ad9,Adductor motorneurons of lamina 9,120,MN
626.439,924.455,725.414,930.653,528.063,865.244,776.924,634.085,815.359,794.940,773.731,743.180,859.809,900.677,814.117,765.386,921.590,731.647,1066.613,1016.794,895.554,834.532,1012.706,1016.333,1003.843,1079.518,785.642,727.547,999.800,954.600,955.510,992.664,807.607,921.232,980.741,950.476,898.237,1028.800,788.606,724.328,1332.849,1325.966,763.910,874.844,948.640,894.403,898.455,926.030,994.855,976.838,1013.459,993.413,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,915.895,915.054,915.475,29,Ax9,Axial muscle motorneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,736.500,861.028,940.147,1015.703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,960.214,983.554,972.022,30,Bi9,Biceps motorneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,920.607,862.266,1173.996,1167.895,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1004.402,969.611,986.730,31,CEx9,Crural extensor motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,882.188,871.239,1265.690,1262.073,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1082.126,1083.726,1082.950,32,CFl9,Crural flexor motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1127.313,1224.412,889.870,908.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1026.314,1067.560,1046.843,33,Cr9,Cremaster motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,841.614,1006.701,879.812,788.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,911.776,909.410,910.552,34,De9,Deltoid motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,926.098,841.564,1051.291,901.711,0,0,0,0,0,0,0,0,0,0,0,0,981.091,867.252,925.245,35,ExA9,External anal sphincter motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,928.066,958.936,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,941.510,958.936,950.473,36,ExU9,External urethral sphincter motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,643.087,820.878,806.874,802.855,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,782.292,832.298,808.207,37,FEx9,Forearm extensor motorneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,839.131,896.463,975.196,907.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,952.855,923.139,937.456,38,FFl9,Forearm flexor motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,854.384,744.172,829.118,1098.780,1071.760,1225.213,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,911.669,1035.599,978.063,39,Gl9,Gluteal motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1076.611,1039.056,1184.407,1269.606,1087.861,1060.800,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1118.446,1133.460,1126.468,40,Hm9,Hamstring motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1009.589,965.897,998.247,864.000,1026.267,1147.412,957.046,1071.677,769.099,858.929,1131.786,1185.486,1079.280,1218.831,959.257,1062.424,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1005.689,1054.330,1029.284,41,ICo9,Intercostal muscle motoneurons of lamina 9,120,MN
