X,Y,Z,Z_Dither,Mean_Int_Ch1,Mean_Int_Ch2,Mean_Int_Ch3,Mean_Int_Ch4,Hemisphere,Region_ID,Segment
187.6267,186.0332,19.6455,19.1703,2364.0625,0,343.4375,0,Left,70,C2
191.5968,188.2669,19.6914,19.882,2315,0,412.3043,0,Left,70,C2
112.1531,192.1423,21.7424,22.3478,2368.4348,0,1102.4783,0,Right,70,C2
52.0806,76.1795,21.2737,20.9072,2269.0667,0,1664.3333,0,Right,1,C2
191.7876,128.7082,19.1412,18.9846,2194.6667,0,1050.0556,0,Left,18,C2
170.8117,147.8447,19.9547,19.9089,2603.3125,0,511,0,Left,70,C2
172.8235,153.5836,20.0504,19.8424,2313.1818,0,713.303,0,Left,70,C2
112.9627,160.7147,21.9945,21.9235,2252.52,0,648.52,0,Right,26,C2
181.7835,164.9768,20.2142,20.2194,1855.0556,0,668.7778,0,Left,70,C2
112.7628,174.5317,22.381,23.0047,2428.4211,0,1447.7368,0,Right,26,C2
115.8587,179.0305,22.3752,22.5382,2296.5714,0,1111.5714,0,Right,42,C2
187.6106,185.9887,20.6528,21.1648,2364.0625,0,343.4375,0,Left,70,C2
191.572,188.223,20.7023,20.7119,2315,0,412.3043,0,Left,70,C2
112.2149,192.0833,22.7597,22.749,2368.4348,0,1102.4783,0,Right,70,C2
132.0199,153.8748,23.1834,23.0943,2300.9808,0,819,0,Right,54,C2
129.9275,158.5909,23.3768,23.137,2208.1875,0,476.4375,0,Right,26,C2
91.5493,163.114,24.7036,24.9753,2142.2222,0,1220.1852,0,Right,65,C2
92.5269,168.7725,24.8584,25.4364,2427.95,0,503.1,0,Right,65,C2
102.3307,168.1163,24.5857,24.2226,2069.6,0,664.4,0,Right,65,C2
207.1885,166.7301,22.1887,21.7795,1894.8696,0,829.913,0,Left,26,C2
193.4924,185.7106,22.6876,22.7488,2187.4583,0,719.875,0,Left,70,C2
117.7907,189.3628,24.5398,24.6092,2299.375,0,856.4375,0,Right,70,C2
114.5352,190.6871,24.6905,24.8003,2331.9333,0,675.3333,0,Right,70,C2
193.5063,190.457,22.7733,23.1347,2147.2083,0,1148.5,0,Left,70,C2
184.5858,190.761,22.7391,22.9879,2270.12,0,832,0,Left,70,C2
196.5007,192.7484,22.8237,22.4545,2085.25,0,741.5,0,Left,70,C2
132.0199,153.8748,23.1834,22.877,2300.9808,0,819,0,Right,54,C2
129.9275,158.5909,23.3768,23.7242,2208.1875,0,476.4375,0,Right,26,C2
91.5493,163.114,24.7036,24.3599,2142.2222,0,1220.1852,0,Right,65,C2
92.5269,168.7725,24.8584,25.4622,2427.95,0,503.1,0,Right,65,C2
102.3307,168.1163,24.5857,24.9653,2069.6,0,664.4,0,Right,65,C2
207.1885,166.7301,22.1887,22.6091,1894.8696,0,829.913,0,Left,26,C2
193.4924,185.7106,22.6876,22.2665,2187.4583,0,719.875,0,Left,70,C2
117.7907,189.3628,24.5398,24.7117,2299.375,0,856.4375,0,Right,70,C2
114.5352,190.6871,24.6905,24.0765,2331.9333,0,675.3333,0,Right,70,C2
193.5063,190.457,22.7733,22.9372,2147.2083,0,1148.5,0,Left,70,C2
184.5858,190.761,22.7391,22.3741,2270.12,0,832,0,Left,70,C2
196.5007,192.7484,22.8237,23.2991,2085.25,0,741.5,0,Left,70,C2
160.0589,122.7972,22.7391,22.9979,2500.25,0,1135.75,0,Right,16,C2
196.5578,135.2242,22.2532,22.5325,2189.0625,0,403.75,0,Left,18,C2
200.28,162.1938,23.0934,23.1053,2206.84,0,755.16,0,Left,26,C2
207.1233,165.5449,23.1717,23.7806,1880.4,0,693.6,0,Left,26,C2
186.6824,168.2097,23.2891,22.8556,2202.5238,0,497,0,Left,26,C2
211.0861,168.9337,23.2531,23.5163,2303.2353,0,395.2353,0,Left,26,C2
201.2683,174.8873,23.4726,23.8776,2187.9333,0,417.6667,0,Left,42,C2
190.5119,188.1453,23.7294,23.259,2366.5556,0,737.3556,0,Left,70,C2
188.5325,192.9674,23.7966,23.9428,2236.2264,0,629.4906,0,Left,70,C2
185.5503,194.259,23.7998,23.7771,2257.5556,0,1266,0,Left,70,C2
200.7991,123.1584,22.8899,22.3896,2290.7308,0,384.4231,0,Left,18,C2
185.8978,125.0342,23.1964,23.3428,2207.8235,0,880.2941,0,Left,18,C2
96.1412,161.5898,26.5903,26.0004,2383.7,0,578.8429,0,Right,26,C2
188.6114,161.1477,24.1055,24.2198,2141.3382,0,569.5882,0,Left,26,C2
113.2978,165.0739,26.1872,25.6535,2238.8382,0,755.6471,0,Right,26,C2
120.6733,165.8471,25.9378,25.4054,2367.4815,0,505.8148,0,Right,26,C2
174.8894,164.9677,24.2843,24.5093,2198.5625,0,393.625,0,Left,70,C2
208.0401,165.4968,24.1858,23.9108,2393.7111,0,516.7778,0,Left,26,C2
200.2283,166.7547,24.2547,24.3847,2103.3158,0,432.8947,0,Left,26,C2
196.356,177.3093,24.5451,24.9821,2354.1667,0,472.2381,0,Left,42,C2
187.5809,179.925,24.5648,24.3821,2297.05,0,531.0625,0,Left,70,C2
118.0653,185.7343,26.504,26.6273,2265.5405,0,585.3514,0,Right,70,C2
192.4537,184.4951,24.6843,24.4244,2426.4348,0,475.6739,0,Left,70,C2
116.7989,190.4826,26.6372,27.1078,2309.0462,0,563.8615,0,Right,70,C2
194.425,187.9898,24.7628,25.0681,2377.5625,0,500.8125,0,Left,70,C2
194.4425,191.5578,24.824,24.7281,2506.25,0,372.1875,0,Left,70,C2
194.4497,192.7499,24.843,24.6878,2198.2143,0,438.2857,0,Left,70,C2
132.3635,152.5038,27.1754,26.8895,2305.9143,0,601.3429,0,Right,54,C2
130.2635,157.23,27.3707,27.6579,2403.0857,0,593.9429,0,Right,26,C2
99.6091,161.2902,28.535,29.0184,1832.2,0,756.9333,0,Right,26,C2
97.3577,164.8781,28.7143,28.1439,1777.3333,0,620,0,Right,65,C2
117.234,183.3501,28.5333,28.4805,2123.6667,0,797.8788,0,Right,70,C2
113.9306,185.8525,28.7164,29.1695,2170.4667,0,506.2,0,Right,65,C2
120.2167,187.9027,28.488,28.9904,2254.5455,0,617.0455,0,Right,70,C2
194.3896,192.7132,26.8686,26.3217,2278.8421,0,969.7368,0,Left,70,C2
133.4689,153.5677,28.1722,28.5019,2320.0345,0,395.4138,0,Right,54,C2
101.7751,165.6912,29.6449,29.5545,1892.7368,0,362.6316,0,Right,26,C2
194.3273,172.6098,27.4552,28.0792,1801.6111,0,364.5556,0,Left,42,C2
192.3955,176.1771,27.5342,26.9866,2193,0,333.625,0,Left,42,C2
117.0344,189.1798,29.6668,29.7747,2241.5556,0,481.7407,0,Right,70,C2
190.4277,186.876,27.7421,27.8262,1798.7742,0,478.0323,0,Left,70,C2
96.4393,161.4901,29.6441,29.8466,2000.1667,0,539.1333,0,Right,26,C2
100.7713,162.3272,29.5605,30.0696,1862.4,0,745.125,0,Right,26,C2
98.6091,165.8946,30.7623,30.4454,1728.6667,0,882,0,Right,65,C2
214.795,176.8616,28.6,28.2856,2180.9048,0,451,0,Left,65,C2
154.2176,130.3516,29.0821,29.3407,2245.0625,0,1822.5625,0,Right,14,C2
198.3872,131.6606,28.1667,27.9638,1933.1304,0,1411.5652,0,Left,18,C2
201.2882,133.9258,28.1855,28.3197,2324.8286,0,1704.2857,0,Left,18,C2
97.428,171.7094,32.0034,31.7727,2211.75,0,777.725,0,Right,65,C2
118.8164,173.873,31.3064,30.7119,2167.4737,0,932,0,Right,42,C2
113.3973,177.6324,31.6284,31.5672,2150.7,0,908.05,0,Right,42,C2
196.1846,174.8953,29.553,29.3895,2341.7234,0,675.7021,0,Left,42,C2
195.2311,180.7991,29.6914,29.6462,2299.3538,0,818.3846,0,Left,42,C2
119.4462,185.5003,31.5358,31.1324,2126.8571,0,778.4643,0,Right,70,C2
122.4942,187.7179,31.4318,31.652,2220.5714,0,843.7619,0,Right,70,C2
193.303,185.5901,29.7691,30.0386,2391.2143,0,632.5952,0,Left,70,C2
186.4896,188.1901,29.7295,30.0337,2307.9286,0,614.25,0,Left,70,C2
120.1426,192.503,31.6136,32.1499,2231.7895,0,662.1053,0,Right,70,C2
148.4625,118.1008,30.078,30.1904,2331.56,0,630.16,0,Right,19,C2
84.8009,146.3356,32.4001,32.5802,1982.1,0,1295.8,0,Right,65,C2
133.6824,155.7901,31.2428,30.7559,2332.9091,0,339.697,0,Right,26,C2
93.1617,170.8602,33.1024,33.4457,2449.5789,0,1043.7895,0,Right,65,C2
123.0987,172.5011,32.0963,31.8544,2151.8718,0,613.2308,0,Right,42,C2
100.5063,178.4188,33.1291,33.6048,1774.5625,0,779.9375,0,Right,65,C2
216.6439,176.83,30.6371,30.8001,2248,0,334.5926,0,Left,65,C2
119.6612,181.9655,32.4751,33.0112,2350.5938,0,369.1562,0,Right,42,C2
190.3958,179.7666,30.6202,30.2411,2332.9,0,370.45,0,Left,70,C2
115.3115,184.5103,32.7192,33.0376,2264.6087,0,298.9565,0,Right,65,C2
184.5792,182.321,30.607,30.179,2135.1176,0,769,0,Left,70,C2
122.6017,186.52,32.4221,31.8498,2343.9655,0,426.5172,0,Right,70,C2
118.0656,192.5714,32.7282,32.5765,2148.1463,0,499.6585,0,Right,70,C2
186.4573,191.7646,30.7844,31.1427,2330,0,1155.9474,0,Left,70,C2
191.3416,191.61,30.8527,31.1186,2254.1364,0,380.9091,0,Left,70,C2
190.3648,194.0275,30.8727,30.3855,2262.125,0,307,0,Left,70,C2
132.9475,146.4863,33.0601,33.3878,2296.5484,0,540,0,Right,54,C2
98.2344,149.8901,34.2708,33.6834,2317.75,0,1721.9,0,Right,26,C2
101.4807,150.7984,34.2197,33.9905,2554.2105,0,952.0263,0,Right,26,C2
103.5488,156.3535,34.3646,34.5735,2273,0,1262.25,0,Right,26,C2
105.7007,156.2031,34.2941,34.2021,2684.2353,0,844.4412,0,Right,26,C2
118.2605,162.3068,34.044,33.9197,2294.0339,0,672.0339,0,Right,26,C2
108.5765,168.627,34.6279,34.9326,2202.3714,0,1021.9143,0,Right,26,C2
119.1462,169.1885,34.2092,34.0408,2442.4091,0,1304.2727,0,Right,42,C2
125.3517,170.0618,33.9525,34.2822,2348.85,0,631.35,0,Right,42,C2
126.2923,173.5118,33.9947,33.773,2456.5312,0,771.4062,0,Right,42,C2
126.109,179.3485,34.1372,34.1531,2211.8182,0,813.4091,0,Right,42,C2
194.1889,182.0508,32.7361,32.7094,2158.8947,0,505.5,0,Left,42,C2
195.1774,189.1493,32.8908,32.4298,2084.4516,0,615.5161,0,Left,70,C2
100.0229,169.2167,35.9481,35.3628,2139.3077,0,416.3462,0,Right,65,C2
212.3075,169.9744,33.5223,33.4528,2248.5263,0,457.8947,0,Left,26,C2
196.0697,179.6642,33.718,33.9574,2344.1667,0,356.7917,0,Left,42,C2
187.437,184.6542,33.6796,33.9535,2273.1481,0,363.0741,0,Left,70,C2
183.053,119.8311,34.2759,34.6233,2189.1667,0,1718.1111,0,Left,19,C2
131.9805,156.9779,36.368,36.1031,2209.8333,0,671.1111,0,Right,26,C2
217.0577,166.4908,35.3865,35.7382,1967.9474,0,1081.2105,0,Left,26,C2
193.1581,173.9225,35.5335,36.1163,2046.4643,0,1049,0,Left,42,C2
195.112,192.8538,35.9692,36.5899,2146.0455,0,862.4091,0,Left,70,C2
148.9473,116.5269,36.1401,35.814,2345.6667,0,1937.8,0,Right,19,C2
191.8457,117.8664,35.0687,35.0002,2258,0,926.0952,0,Left,19,C2
211.0774,162.0231,36.2485,35.7862,2387.5333,0,1217.6333,0,Left,26,C2
97.1097,166.0223,38.9717,38.6398,2378,0,390.1111,0,Right,65,C2
94.8614,167.3397,39.0717,39.2668,2337.5345,0,687.569,0,Right,65,C2
214.0003,163.1279,36.2861,36.3764,2228.7317,0,657.5122,0,Left,26,C2
214.0172,167.7317,36.48,36.55,2290.0339,0,632.8983,0,Left,26,C2
95.5974,175.3499,39.3115,38.9994,2111.25,0,552.7,0,Right,65,C2
117.8135,183.213,38.669,39.1944,2457.2703,0,530.6216,0,Right,70,C2
124.9971,185.2361,38.3369,38.6166,2438.08,0,990.6,0,Right,70,C2
192.1788,190.5938,36.8714,37.2177,2302.7308,0,791.9231,0,Left,70,C2
117.9002,198.4243,38.8841,38.5619,2173.2941,0,366.4118,0,Right,70,C2
150.0007,114.1931,36.0884,35.683,2215.3889,0,595.3889,0,Right,19,C2
160.5973,125.1383,35.9191,35.8501,2568,0,1145.72,0,Right,14,C2
198.1182,130.3247,35.1658,35.5779,2367.08,0,585.04,0,Left,18,C2
120.084,132.2634,37.1802,37.3076,2334.6452,0,591.4839,0,Right,18,C2
157.5283,130.9515,36.0798,36.2522,2579.9333,0,1772.4,0,Right,14,C2
205.4235,150.6603,35.7349,35.4891,2231.9655,0,497.5862,0,Left,26,C2
102.7485,159.8652,38.5865,38.0433,2313.6486,0,1373.8108,0,Right,26,C2
97.2329,162.5651,38.8402,39.3877,2497.5217,0,478.3913,0,Right,26,C2
93.8843,163.9616,38.9692,38.6772,2660.1569,0,445.8431,0,Right,65,C2
100.4305,164.6274,38.8327,38.4942,2353.2692,0,414.1538,0,Right,26,C2
101.3846,168.0093,38.925,38.6799,2226.3721,0,483.2326,0,Right,65,C2
214.0018,165.4255,36.385,36.225,2345.14,0,1616.86,0,Left,26,C2
220.998,165.3129,36.2963,36.7427,2490.3478,0,327.6087,0,Left,26,C2
101.2879,170.3205,39.0048,39.3886,2407.7778,0,424.7778,0,Right,65,C2
97.9093,172.8725,39.1807,39.0416,2573.5714,0,436.9714,0,Right,65,C2
95.655,174.1918,39.2767,38.9832,2737.375,0,368.9062,0,Right,65,C2
120.3362,172.632,38.292,37.7075,2356.1875,0,487.675,0,Right,42,C2
192.1883,175.1666,36.5515,36.7637,2300.7955,0,576.4545,0,Left,42,C2
212.1893,174.7438,36.747,36.2149,2195.6154,0,637.4615,0,Left,26,C2
189.3229,182.3393,36.6615,36.798,2372.7619,0,575.5714,0,Left,70,C2
119.7272,186.6212,38.6372,38.2355,2372.2778,0,704.7222,0,Right,70,C2
196.9524,184.5046,36.867,36.2791,2521.8276,0,673.2414,0,Left,42,C2
195.9967,184.5301,36.8477,37.1078,2869.2174,0,413.7826,0,Left,42,C2
123.8374,187.6175,38.4382,38.1604,2354.96,0,343.56,0,Right,70,C2
120.7083,187.7455,38.6055,38.1253,2692.1034,0,461,0,Right,70,C2
194.0972,188.1534,36.8755,37.1145,2509.6667,0,399.125,0,Left,70,C2
122.5892,191.1777,38.556,38.3673,2586.3243,0,868.3514,0,Right,70,C2
117.1631,193.7675,38.8695,38.5296,2503.5,0,360.0833,0,Right,70,C2
118.1446,194.8909,38.8339,38.4184,2274.6111,0,540.8333,0,Right,70,C2
217.574,166.7786,41.4528,41.5711,2217.2879,0,641.4242,0,Left,26,C2
217.6502,171.4227,41.643,42.0303,2181.2273,0,896.8636,0,Left,65,C2
191.099,183.8268,41.698,41.7167,2325,0,553.1081,0,Left,70,C2
191.0883,190.9885,41.8232,41.6344,2143.1111,0,591.1852,0,Left,70,C2
120.3717,194.9317,43.7289,43.1703,2083.35,0,1316.95,0,Right,42,C3
183.7713,121.7547,41.3319,41.4647,2350.2857,0,658.8929,0,Left,19,C2
193.8515,133.5254,41.3081,41.535,2349.5263,0,523.3684,0,Left,18,C2
104.0839,164.5572,44.7934,44.8981,2220.3333,0,320.6667,0,Right,60,C3
102.6746,171.588,45.071,44.9082,2173.7143,0,460.2857,0,Right,60,C3
102.6131,172.7482,45.1069,45.6644,2446.1667,0,372.6667,0,Right,26,C3
124.7319,172.6158,44.0814,44.3145,2199.3016,0,457.3968,0,Right,26,C3
220.5798,171.4107,42.607,42.2627,2601.15,0,443.35,0,Left,65,C3
117.3849,175.2968,44.5273,44.458,2259.3026,0,435.9079,0,Right,48,C3
128.7223,174.7758,43.9176,44.1771,2388.3824,0,804.6176,0,Right,42,C3
195.75,179.0626,42.6976,42.1099,2311.9674,0,433.2283,0,Left,42,C3
210.973,179.9168,42.9648,43.1635,2260.6154,0,466.9615,0,Left,26,C3
193.8999,185.0492,42.7879,42.5578,2386.5135,0,412.7297,0,Left,70,C3
119.8267,187.9809,44.6577,45.0524,2258.25,0,317.1,0,Right,42,C3
125.8959,190.0581,44.3402,43.9097,2323.8049,0,412.0976,0,Right,42,C3
115.446,190.5489,44.9287,44.8705,2207.4082,0,434.0612,0,Right,42,C3
196.7856,190.9552,42.9797,42.7544,2301.3038,0,434.7722,0,Left,70,C3
192.9756,194.6337,42.9224,42.9845,2447.3696,0,456.2174,0,Left,70,C3
120.3028,196.1566,44.7435,44.7713,2334.2069,0,355.6897,0,Right,70,C3
94.3804,162.9957,46.0271,45.7963,2071,0,458.4062,0,Right,60,C3
90.7255,169.0399,46.319,46.5641,1721,0,410.0588,0,Right,65,C3
99.6366,168.393,46.0781,45.5717,1826.4783,0,502.5652,0,Right,60,C3
221.4689,169.1349,43.5016,44.0751,2260.8333,0,541.9762,0,Left,60,C3
224.563,170.1971,43.4871,43.0242,2132.375,0,348.0625,0,Left,60,C3
121.6336,173.9755,45.2713,44.6758,1836.48,0,445.88,0,Right,26,C3
101.2983,177.5244,46.2844,45.7653,1704.2857,0,533.0476,0,Right,26,C3
118.3595,177.6214,45.5275,44.9679,1742.1739,0,514.7826,0,Right,48,C3
204.1274,177.8024,43.8273,43.7897,1909.625,0,632.125,0,Left,48,C3
115.6326,188.2545,45.8773,46.2769,1731.8235,0,593.9412,0,Right,42,C3
94.4301,163.0387,47.0397,47.6261,2071,0,458.4062,0,Right,60,C3
90.7609,169.0869,47.3312,47.1437,1721,0,410.0588,0,Right,65,C3
99.6837,168.4435,47.086,46.8021,1826.4783,0,502.5652,0,Right,60,C3
221.3951,169.2166,44.5053,43.8943,2260.8333,0,541.9762,0,Left,60,C3
224.4888,170.2736,44.4924,44.8599,2132.375,0,348.0625,0,Left,60,C3
121.6663,174.0328,46.2644,45.7649,1836.48,0,445.88,0,Right,26,C3
101.3339,177.5802,47.2877,47.6863,1704.2857,0,533.0476,0,Right,26,C3
118.3889,177.6804,46.5198,46.8296,1742.1739,0,514.7826,0,Right,48,C3
204.0722,177.9107,44.8213,44.6711,1909.625,0,632.125,0,Left,48,C3
115.6516,188.3167,46.8696,46.3792,1731.8235,0,593.9412,0,Right,42,C3
109.3175,111.091,46.2019,46.5344,2173.6818,0,907.1364,0,Right,18,C3
110.4679,128.3669,46.4876,46.1236,2032.0526,0,1370.2895,0,Right,18,C3
122.383,157.7271,46.8326,47.389,2293.0952,0,1366.619,0,Right,26,C3
131.4295,160.7379,46.4958,45.9053,2285.5714,0,1112.8214,0,Right,26,C3
217.2796,160.1545,45.1371,45.4457,2391.6364,0,852.7273,0,Left,60,C3
224.3539,164.5771,45.2448,45.4152,2303.2,0,1579.0667,0,Left,60,C3
96.3483,169.9009,48.2364,48.7846,1875.8667,0,847.6,0,Right,60,C3
202.9189,167.4116,45.421,44.9133,2413.2,0,1547.4,0,Left,26,C3
118.7423,170.7601,47.333,47.9076,2284.8824,0,500.5882,0,Right,48,C3
203.8658,168.5741,45.4783,45.8768,2251.0476,0,671.619,0,Left,26,C3
220.366,171.6696,45.6189,45.2624,2249.2759,0,1059.1379,0,Left,60,C3
105.5721,179.6693,48.1708,48.588,2281.5147,0,682.6324,0,Right,26,C3
195.6373,180.5692,45.6946,45.3892,2293.3103,0,1432.4483,0,Left,42,C3
196.5879,182.9352,45.7774,45.9531,2384.9412,0,726.7647,0,Left,42,C3
195.6621,184.1462,45.7793,46.0499,2202.7368,0,1491.8947,0,Left,42,C3
200.4442,188.822,46.0127,46.3899,2511.4,0,467.2,0,Left,42,C3
195.71,190.1201,45.9011,45.8529,2326.0556,0,2122.6667,0,Left,42,C3
220.929,110.0748,44.3928,43.9174,2137.6818,0,660.2727,0,Left,18,C3
212.4041,153.3796,45.8131,45.8263,2194.0385,0,724.2692,0,Left,26,C3
100.163,160.421,48.811,49.1147,2468.3939,0,477.6364,0,Right,60,C3
216.2466,157.946,46.0267,45.4728,2589.0588,0,1064.1471,0,Left,26,C3
94.3383,166.6291,49.1891,49.2639,2349.8704,0,571.4815,0,Right,65,C3
218.1887,162.529,46.2351,46.0701,2201.0217,0,328.7609,0,Left,60,C3
212.305,162.6747,46.2722,46.75,2066.7917,0,1016.125,0,Left,26,C3
100.861,168.4797,49.0597,49.5347,2314.9091,0,473.1136,0,Right,60,C3
221.2049,164.7544,46.3018,45.7524,2511.2222,0,459.0278,0,Left,60,C3
95.3319,168.8765,49.2381,48.7028,2319.2727,0,1101.2727,0,Right,60,C3
203.8077,168.6796,46.4689,46.1305,2089.3784,0,535.6757,0,Left,26,C3
114.5331,172.2226,48.5745,48.2278,2104.6111,0,322.6111,0,Right,48,C3
98.3202,174.4504,49.3146,49.4965,2334.0385,0,1189.5769,0,Right,60,C3
199.2132,172.2974,46.5227,46.2639,2236.1111,0,344.6296,0,Left,26,C3
103.7218,175.2254,49.1404,49.6223,2238,0,331.2353,0,Right,26,C3
122.6439,176.4508,48.2425,48.2979,2348.7925,0,449.2264,0,Right,42,C3
96.9072,179.1863,49.4767,49.7289,2380.3929,0,709.4286,0,Right,65,C3
123.5548,178.7375,48.2375,47.8413,2239.8438,0,573.6875,0,Right,42,C3
200.2,177.031,46.6914,46.5006,2328.4138,0,303.0345,0,Left,42,C3
110.8362,181.7297,48.968,48.3928,2105.2609,0,1212.1304,0,Right,26,C3
205.9875,182.8607,46.9751,46.6617,2238.6875,0,473.6875,0,Left,42,C3
122.1936,184.6282,48.4213,48.7921,2251.2174,0,597.6739,0,Right,42,C3
203.2095,186.4993,47.0151,47.275,2277.1207,0,387.431,0,Left,42,C3
196.6071,189.0312,46.8926,46.8502,2491.2593,0,319.5185,0,Left,42,C3
139.7605,121.3151,48.5919,48.9711,2311.7826,0,880.3043,0,Right,18,C3
224.1468,163.668,48.1853,47.663,2353.6429,0,524.6429,0,Left,60,C3
100.9298,168.6138,51.0662,51.0407,2310.6296,0,1190.3333,0,Right,60,C3
103.0419,169.6266,51.0165,51.5929,2452.3696,0,550.5652,0,Right,60,C3
218.0809,167.3765,48.4387,48.1113,2256.2857,0,520.4286,0,Left,60,C3
224.2236,170.6293,48.4946,48.4361,2195.75,0,754.7778,0,Left,60,C3
100.1803,180.2651,51.3867,51.3631,2314.5333,0,868.5,0,Right,26,C3
193.6692,182.1639,48.6188,48.076,2212.9722,0,649.2778,0,Left,42,C3
126.3243,184.6229,50.1433,49.6543,2280.9206,0,761.4921,0,Right,42,C3
126.0986,188.1378,50.2094,50.7009,2334.4783,0,564.7391,0,Right,42,C3
126.8093,192.7849,50.2304,50.6858,2353.8571,0,511.5238,0,Right,42,C3
124.5867,195.2205,50.4038,50.7774,2454.878,0,512.7073,0,Right,42,C3
197.5449,194.0696,48.9806,48.7928,2293.7647,0,895.2353,0,Left,42,C3
131.8492,119.5751,49.8208,49.3583,2415.8378,0,898.4595,0,Right,18,C3
183.5657,120.3753,48.3347,48.8247,2607.8889,0,787.9444,0,Left,18,C3
192.673,128.8838,48.224,48.139,1964.8182,0,728.9545,0,Left,18,C3
101.3832,160.5284,51.7957,51.3331,2542.5224,0,504.1791,0,Right,60,C3
216.0453,158.2143,49.0057,49.2177,2516.1646,0,491.6709,0,Left,26,C3
103.4429,162.7128,51.7938,51.8159,2399.2128,0,562.8511,0,Right,60,C3
222.0329,161.5143,49.1064,49.1744,2539.0833,0,424.2708,0,Left,60,C3
216.0149,161.7149,49.1776,49.6985,2547.05,0,553.6,0,Left,60,C3
215.0343,164.0803,49.2939,49.1443,2566.3023,0,476,0,Left,60,C3
222.0242,163.8359,49.2173,48.8079,2609.9048,0,466.7619,0,Left,60,C3
