C1_R,C1_L,C2_R,C2_L,C3_R,C3_L,C4_R,C4_L,C5_R,C5_L,C6_R,C6_L,C7_R,C7_L,C8_R,C8_L,T1_R,T1_L,T2_R,T2_L,T3_R,T3_L,T4_R,T4_L,T5_R,T5_L,T6_R,T6_L,T7_R,T7_L,T8_R,T8_L,T9_R,T9_L,T10_R,T10_L,T11_R,T11_L,T12_R,T12_L,T13_R,T13_L,L1_R,L1_L,L2_R,L2_L,L3_R,L3_L,L4_R,L4_L,L5_R,L5_L,L6_R,L6_L,S1_R,S1_L,S2_R,S2_L,S3_R,S3_L,S4_R,S4_L,Co1_R,Co1_L,Co2_R,Co2_L,Co3_R,Co3_L,Region_R,Region_L,Region_Total,Region_ID,Region_Acronym,Region_Name,Parent_ID,Parent_Acronym
0.000,0.000,0.000,0.000,0.000,0.000,1393.910,1549.772,1398.646,1466.012,1314.367,1367.129,1546.447,1402.480,1733.426,1489.401,1304.518,1287.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1476.220,1466.145,1471.177,11,6Sp,Lamina 6,90,DH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1313.867,1368.696,1608.210,1493.045,1458.513,1298.997,1834.644,1458.249,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1580.115,1415.624,1500.221,12,6SpL,Lamina 6 Lateral part,90,DH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1685.272,1749.241,1884.049,1943.978,1620.851,1631.830,1716.855,1644.887,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1741.404,1774.004,1757.245,13,6SpM,Lamina 6 Medial part,90,DH
1690.935,1810.794,1463.558,1709.221,1301.572,1537.502,1613.814,1604.526,1421.919,1356.016,1110.922,1343.545,1149.442,1477.114,1621.694,1451.084,1195.411,1505.531,1478.212,1736.053,1682.612,2149.282,1416.863,2335.882,1928.855,1533.381,1422.073,2098.202,1592.499,2094.344,1984.146,2516.159,1747.573,2045.488,1882.282,1645.532,2550.312,1844.559,1772.860,1647.051,1970.864,1757.368,1685.655,2185.481,1836.908,1645.660,1409.015,1416.047,1433.251,1510.917,1352.386,1536.683,1645.695,1683.618,1580.268,1635.410,1985.112,1621.513,0,0,0,0,0,0,0,0,0,0,1571.174,1709.472,1640.010,14,10Sp,Lamina 10,100,C
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2122.722,2308.408,1716.864,2854.936,1880.188,2349.970,1873.594,2376.875,1826.492,1474.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1934.931,2287.461,2109.985,15,LDCom,Lumbar dorsal commissural ,100,C
2906.267,2756.358,1199.894,1933.970,990.000,2023.620,235.465,4533.953,3000.434,3685.930,2646.506,80.680,2102.178,2044.463,1327.255,2104.898,2381.323,2047.456,2722.013,1893.375,3019.698,309.649,5703.497,0.000,2094.647,4484.921,3443.194,0.000,4367.242,415.378,3647.930,1588.418,2583.891,1922.721,0.000,4314.379,2756.542,209.436,4343.807,0.000,3692.600,583.635,3646.238,262.519,1762.421,0.000,1542.624,1519.601,1414.528,2185.123,3333.506,2750.152,2680.117,1507.946,2233.773,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,2578.687,1576.834,2079.153,16,CC,Central Canal,100,C
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1520.112,1595.278,1611.095,1397.913,1286.643,1146.850,0,0,0,0,0,0,0,0,0,0,1546.148,1458.680,1502.760,17,SDCom,Sacral dorsal commissural nucleu,100,C
1342.273,1542.742,1461.471,1410.476,1359.621,1283.629,1383.110,1467.712,1398.355,1298.416,1316.165,1267.804,1242.586,1224.337,1389.535,1398.754,1413.490,1365.979,1648.796,1673.260,1680.684,1656.240,1789.849,1970.377,1813.645,1701.271,1841.477,1890.498,1637.525,1894.155,1728.503,2003.938,1820.015,1883.148,1709.764,1772.051,1715.127,1953.785,1797.682,1888.931,1755.720,1697.803,1597.430,1541.485,1506.004,1573.687,1433.166,1412.938,1354.127,1409.583,1317.941,1269.977,1528.058,1493.459,1734.675,1492.334,2054.165,1252.310,0,0,0,0,0,0,0,0,0,0,1521.844,1521.633,1521.739,18,7Sp,Lamina 7,110,VH
1878.542,2287.291,1803.582,1827.843,1752.683,1680.038,1775.817,1966.963,1555.432,1575.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1735.134,1806.869,1770.546,19,CeCv,Central cervical nucleus,110,VH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1767.855,1728.654,1940.565,1826.418,2207.911,2320.541,1824.237,2307.171,1760.049,2092.865,2669.959,2428.077,2525.760,1992.903,2082.882,2256.993,2449.630,1868.631,2346.712,1969.277,1733.844,2117.849,2288.913,1984.412,1793.414,1179.654,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1731.949,1842.662,1530.154,1105.771,0,0,0,0,0,0,0,0,0,0,2022.195,1936.655,1979.144,20,ICl,Intercalated nucleus,110,VH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1179.437,1265.244,1056.755,1154.050,1294.564,1075.002,1604.314,1725.598,921.890,1176.580,1757.086,1269.306,1505.358,1502.008,1626.458,1227.821,1390.637,1388.378,612.235,1437.306,1298.450,1240.307,1102.540,748.186,1154.997,1057.523,1006.555,824.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1266.811,1258.021,1262.187,21,IML,Intermediolateral column,110,VH
1146.494,1795.547,0.000,0.000,564.447,1718.109,0.000,0.000,427.690,613.843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,960.650,1637.619,1324.669,224,IMM4,Intermediomedial column lamina 4,22,IMM
0.000,0.000,2049.178,1823.663,1704.283,931.276,1496.719,1439.690,1042.481,1897.988,0.000,0.000,0.000,1197.732,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1515.068,1612.843,1563.057,225,IMM5,Intermediomedial column lamina 5,22,IMM
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1340.814,969.930,1897.796,1380.944,1502.439,1738.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1568.014,1565.120,1566.615,226,IMM6,Intermediomedial column lamina 6,22,IMM
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1687.091,1879.634,0.000,0.000,0.000,0.000,1569.237,1911.704,1260.218,1856.459,3132.884,2123.509,1809.395,2094.663,1748.898,1520.987,0.000,2732.901,4740.759,2866.277,3023.315,3714.718,2313.444,3138.194,2084.608,0.000,2740.625,2960.111,528.386,3193.021,2254.687,2793.764,1419.763,2646.855,1155.366,1454.827,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1890.878,2286.433,2087.096,227,IMM7,Intermediomedial column lamina 7,22,IMM
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1288.582,1310.554,0.000,0.000,1267.599,2013.467,0.000,0.000,2593.584,2530.931,2186.021,2299.227,2354.240,1615.379,10268.505,5924.899,2751.515,1451.187,0.000,1511.167,876.725,858.997,3221.945,1823.452,0.000,4914.735,708.961,2118.841,8507.297,0.000,0.000,3656.385,1356.404,1135.501,2835.741,5451.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,2192.104,2275.755,2233.730,228,IMM10,Intermediomedial column lamina 10,22,IMM
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1739.553,2392.284,1645.188,1824.312,1756.225,1429.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1736.947,1939.742,1835.798,23,LPrCb,Lumbar precerebellar nucleus,110,VH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1284.335,1858.565,1814.915,1363.918,0,0,0,0,0,0,0,0,0,0,1419.891,1848.799,1649.848,24,SPrCb,Sacral precerebellar nucleus,110,VH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1900.874,1753.126,1490.230,978.630,0,0,0,0,0,0,0,0,0,0,1789.365,1656.018,1718.410,25,SPSy,Sacral parasympathetic nucleus,110,VH
1193.488,1606.257,1307.430,1300.568,1169.628,1151.127,1298.279,1560.473,1469.154,1304.952,1215.939,1202.679,1340.849,1212.054,1421.062,1544.932,1088.982,1231.760,1343.153,1486.623,1418.121,1374.188,1657.268,1788.633,1393.084,1505.451,1809.069,1721.949,1597.739,1842.789,1749.676,1639.816,1476.463,1712.624,1596.064,1768.286,1653.458,1777.740,1580.730,1543.160,1513.504,1551.795,1277.666,1252.054,1324.010,1392.998,1562.006,1502.173,1254.066,1184.920,1282.250,1073.508,1486.088,1505.392,1764.074,1596.700,2976.901,1806.082,0,0,0,0,0,0,0,0,0,0,1424.124,1435.077,1429.529,26,8Sp,Lamina 8,110,VH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,27,9Sp,Lamina 9,110,VH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,929.954,1088.875,1292.450,1354.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1296.021,1284.415,1290.139,28,Ad9,Adductor motorneurons of lamina 9,120,MN
1144.055,1316.130,918.761,1139.762,1122.172,1353.808,666.928,709.622,1174.990,1279.198,670.812,780.952,895.152,1196.793,1186.275,1227.110,1015.374,860.569,1228.636,1316.885,1411.837,1322.924,1100.943,640.418,1234.283,1455.875,975.955,1204.141,933.516,912.487,1060.448,1464.536,1011.359,876.048,1051.326,1062.052,662.698,800.456,1229.290,908.658,1197.350,1420.219,893.140,916.328,1533.759,1210.495,1736.639,1560.110,1089.703,1097.736,1010.420,1170.586,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1129.022,1169.711,1148.496,29,Ax9,Axial muscle motorneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,641.217,909.778,900.076,629.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,876.962,773.611,825.865,30,Bi9,Biceps motorneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,915.090,937.111,1183.313,959.402,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1023.451,959.020,989.908,31,CEx9,Crural extensor motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1171.057,1377.214,1194.984,1405.665,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1209.291,1414.859,1316.716,32,CFl9,Crural flexor motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1331.567,1621.876,2048.066,1481.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1744.803,1592.014,1667.717,33,Cr9,Cremaster motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,855.417,1047.529,465.948,502.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,738.197,830.826,784.219,34,De9,Deltoid motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,873.100,1244.876,1365.970,1662.222,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1225.288,1488.225,1360.559,35,ExA9,External anal sphincter motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,730.694,878.938,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,786.001,903.094,844.976,36,ExU9,External urethral sphincter motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,816.577,915.821,818.112,919.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,847.901,984.517,912.795,37,FEx9,Forearm extensor motorneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,927.314,1081.800,1216.836,1253.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1182.853,1282.688,1229.348,38,FFl9,Forearm flexor motoneurons of lamina 9,120,MN
