X,Y,Z,Z_Dither,Mean_Int_Ch1,Mean_Int_Ch2,Mean_Int_Ch3,Mean_Int_Ch4,Hemisphere,Region_ID,Segment
268.6111,136.7757,12.5643,12.2422,1706.625,225.8125,0,987.875,Left,65,C1
208.1862,147.7757,12.3745,11.9691,1752.8077,219.9615,0,497.8077,Left,26,C1
124.107,170.3084,11.0038,10.9348,2025.0976,223.1707,0,517.3659,Right,42,C1
209.2116,164.8828,12.9681,13.3802,1797.7027,202.6757,0,413.4865,Left,26,C1
204.6499,167.2782,12.919,13.0464,1945.6098,208.9756,0,446.4878,Left,26,C1
126.8945,174.9782,11.1462,11.3187,2057.4,218.5333,0,344.6667,Right,42,C1
123.8144,175.1393,11.1069,10.8611,2147.5758,217.5152,0,679.9697,Right,42,C1
124.642,178.7305,11.195,10.6517,2107.25,220,0,436.75,Right,42,C1
218.1254,99.6951,11.8565,12.404,1896.6957,286.4783,0,1652.5652,Left,8,C1
211.1933,105.241,12.0558,11.7638,1818.1739,240.6087,0,1165.3043,Left,8,C1
276.6243,117.7845,12.9731,12.6346,3533.2381,406.2381,0,836.1429,Left,67,C1
165.746,132.7489,12.2484,12.0034,1717.8421,210.6316,0,1108.2632,Left,14,C1
268.5514,136.7276,13.5699,13.4098,1706.625,225.8125,0,987.875,Left,65,C1
208.0539,147.7061,13.3772,13.8236,1752.8077,219.9615,0,497.8077,Left,26,C1
124.0185,170.326,11.9649,12.3488,2025.0976,223.1707,0,517.3659,Right,42,C1
209.0552,164.7919,13.9797,13.8406,1797.7027,202.6757,0,413.4865,Left,26,C1
204.4928,167.1894,13.9283,13.6348,1945.6098,208.9756,0,446.4878,Left,26,C1
126.7964,174.999,12.1059,11.5213,2057.4,218.5333,0,344.6667,Right,42,C1
123.7213,175.1643,12.0666,12.2788,2147.5758,217.5152,0,679.9697,Right,42,C1
124.5442,178.7603,12.1536,11.6215,2107.25,220,0,436.75,Right,42,C1
218.0989,99.6665,12.843,12.9794,1896.6957,286.4783,0,1652.5652,Left,8,C1
211.1577,105.2051,13.0442,12.6425,1818.1739,240.6087,0,1165.3043,Left,8,C1
276.6018,117.75,13.9693,13.3813,3533.2381,406.2381,0,836.1429,Left,67,C1
165.6904,132.6996,13.2359,13.4961,1717.8421,210.6316,0,1108.2632,Left,14,C1
268.4901,136.6775,14.5754,14.2976,1706.625,225.8125,0,987.875,Left,65,C2
207.9193,147.6357,14.3795,13.8992,1752.8077,219.9615,0,497.8077,Left,26,C2
123.9249,170.3458,12.9239,13.1629,2025.0976,223.1707,0,517.3659,Right,42,C1
208.8976,164.701,14.9915,14.8028,1797.7027,202.6757,0,413.4865,Left,26,C2
204.3347,167.1008,14.9379,14.5981,1945.6098,208.9756,0,446.4878,Left,26,C2
126.6939,175.022,13.0634,12.6479,2057.4,218.5333,0,344.6667,Right,42,C1
123.6235,175.1918,13.024,13.1423,2147.5758,217.5152,0,679.9697,Right,42,C1
124.4421,178.7925,13.1099,13.4972,2107.25,220,0,436.75,Right,42,C1
265.3291,94.9913,14.1098,14.1285,1769.8125,285.3125,0,501,Left,4,C2
87.718,106.4103,11.0736,10.8849,4490,620.1304,0,460.913,Right,8,C1
159.0393,105.2428,13.5647,13.0061,2117,295.4375,0,1372.375,Right,14,C1
85.4532,107.6631,11.0672,11.2,4475.4062,614.3125,0,658.3438,Right,8,C1
159.9834,113.6836,13.7742,14.0011,2677.8,540.4,0,4910.8,Right,14,C1
147.2423,114.7469,13.3655,13.4702,2019.4444,296.5556,0,567.2963,Right,18,C1
184.6608,115.4339,14.2761,14.1133,2186.3913,278.6739,0,691.8696,Left,18,C2
210.8827,117.7353,14.4447,15.0022,1601.8611,244.8889,0,668.2778,Left,18,C2
166.2029,128.3245,14.1774,14.4104,2437.3333,339.1111,0,838.7778,Left,14,C2
179.0142,144.3599,14.6828,14.3385,1716.3684,283.1053,0,330.2105,Left,26,C2
173.5815,145.6798,14.5704,14.5011,1892.2333,291.4333,0,305.6,Left,29,C2
142.9375,149.2697,13.8211,14.0806,2480.3721,311.1163,0,574.0698,Right,29,C1
146.7925,152.5766,13.959,13.3713,1909.4242,306.5758,0,397.8182,Right,70,C1
211.9606,150.6046,15.5566,15.7552,1928.2727,247.1818,0,1155.7273,Left,26,C2
209.4607,153.8902,15.6282,15.3981,1987.7143,258.0714,0,368.8929,Left,26,C2
211.5383,155.9369,15.7464,16.1411,2050.0455,260.9091,0,772,Left,26,C2
102.9922,162.9685,13.3895,12.959,1926.6296,237.963,0,1072.7037,Right,65,C1
99.9051,163.1409,13.3429,13.2847,1743.6818,215.5,0,543.0455,Right,65,C1
198.5233,171.801,15.8878,15.6624,2020.1304,245.6522,0,379.7391,Left,42,C2
117.1031,180.4846,13.9935,14.0556,2221.0323,238.871,0,574.7419,Right,70,C1
200.5889,177.2311,16.1271,16.155,1938.1064,258.4681,0,461.3404,Left,42,C2
196.2305,178.7497,15.9853,15.7544,2274.2632,239.6842,0,326.6316,Left,42,C2
194.0664,180.0989,15.9273,16.1724,2327.5789,228.6316,0,307.4211,Left,42,C2
196.2327,181.0321,16.0468,15.5404,2233.1667,232.9583,0,331.5833,Left,42,C2
120.7703,116.1919,13.4181,13.9916,1669.9,225.9,0,581.85,Right,18,C1
116.0474,120.8798,13.4161,12.9532,1559.5333,211.6667,0,773.1333,Right,18,C1
189.2677,147.1606,15.9754,15.3799,1148.2174,213.4783,0,505.4783,Left,54,C2
122.4698,174.0927,14.8956,14.3765,1526.5625,211.3125,0,548.1875,Right,42,C2
192.905,174.4398,16.7415,16.1819,1519.3333,203.8333,0,603.7778,Left,42,C2
156.1217,54.6277,13.8769,13.8394,1994.875,289.25,0,709.625,Right,63,C1
122.4743,158.4833,15.5086,15.9082,1784,220.1667,0,342.4667,Right,26,C2
108.9064,163.912,15.4247,16.0111,1729.9545,220.6818,0,733.1364,Right,26,C2
203.0032,162.5618,17.7952,17.6077,1649.6667,222.3077,0,368.7436,Left,26,C2
203.6442,172.3283,18.1423,17.8584,1826.0351,226.0351,0,364.5439,Left,42,C2
208.0803,173.163,18.3317,17.7207,1793.7273,222.9545,0,404.7273,Left,26,C2
195.9536,175.1878,17.9072,18.2747,1715.4902,209.3137,0,410.7451,Left,42,C2
128.9506,184.713,16.1484,15.6488,1906.2778,255.9444,0,306.0556,Right,70,C2
156.2307,54.6179,14.898,15.2967,1994.875,289.25,0,709.625,Right,63,C2
122.3851,158.4938,16.4653,16.7751,1784,220.1667,0,342.4667,Right,26,C2
108.8307,163.9437,16.3797,16.2295,1729.9545,220.6818,0,733.1364,Right,26,C2
202.8478,162.4776,18.8028,18.3124,1649.6667,222.3077,0,368.7436,Left,26,C2
203.4855,172.2378,19.1558,19.4884,1826.0351,226.0351,0,364.5439,Left,42,C2
207.9221,173.0672,19.3491,18.9851,1793.7273,222.9545,0,404.7273,Left,42,C2
195.7964,175.1083,18.9141,19.4704,1715.4902,209.3137,0,410.7451,Left,42,C2
128.8284,184.7537,17.0951,16.5046,1906.2778,255.9444,0,306.0556,Right,70,C2
156.3379,54.6053,15.9195,16.2281,1994.875,289.25,0,709.625,Right,63,C2
122.2919,158.5061,17.4205,17.5909,1784,220.1667,0,342.4667,Right,26,C2
108.7499,163.9784,17.333,17.8812,1729.9545,220.6818,0,733.1364,Right,26,C2
202.6931,162.3933,19.8105,19.3028,1649.6667,222.3077,0,368.7436,Left,26,C2
203.3282,172.1476,20.1698,20.7444,1826.0351,226.0351,0,364.5439,Left,42,C2
207.7655,172.9716,20.3671,20.7656,1793.7273,222.9545,0,404.7273,Left,26,C2
195.64,175.0294,19.9214,19.5649,1715.4902,209.3137,0,410.7451,Left,42,C2
128.7048,184.7958,18.0402,18.4575,1906.2778,255.9444,0,306.0556,Right,70,C2
156.4431,54.5901,16.9414,16.636,1994.875,289.25,0,709.625,Right,63,C2
122.195,158.5201,18.3743,18.5501,1784,220.1667,0,342.4667,Right,26,C2
108.6642,164.0162,18.2848,18.5554,1729.9545,220.6818,0,733.1364,Right,26,C2
202.5394,162.3088,20.8182,21.1954,1649.6667,222.3077,0,368.7436,Left,26,C2
203.1727,172.0576,21.1842,21.136,1826.0351,226.0351,0,364.5439,Left,42,C2
207.611,172.8763,21.3856,20.9102,1793.7273,222.9545,0,404.7273,Left,26,C2
195.4847,174.9511,20.9292,20.9424,1715.4902,209.3137,0,410.7451,Left,42,C2
128.58,184.8391,18.9839,19.2876,1906.2778,255.9444,0,306.0556,Right,70,C2
173.8856,146.5135,20.5063,19.9524,1926.9444,222.5833,0,426.6667,Left,29,C2
286.6917,162.5531,22.9018,22.9766,1589.1667,141.5556,0,413.7778,Left,0,C2
199.9481,166.7187,21.8913,21.7262,1790.9375,224.625,0,643.3125,Left,26,C2
196.3906,181.5834,22.1781,22.6559,1859.9111,222.4,0,398.1333,Left,42,C2
173.7757,146.4735,21.4874,21.9624,1926.9444,222.5833,0,426.6667,Left,29,C2
286.6254,162.4961,23.919,23.3696,1589.1667,141.5556,0,413.7778,Left,0,C2
199.7969,166.6359,22.9003,22.365,1790.9375,224.625,0,643.3125,Left,26,C2
196.2386,181.5042,23.1888,22.8503,1859.9111,222.4,0,398.1333,Left,42,C2
173.6657,146.4336,22.4681,22.1214,1926.9444,222.5833,0,426.6667,Left,29,C2
286.5591,162.4384,24.9363,25.1181,1589.1667,141.5556,0,413.7778,Left,0,C2
199.6478,166.5538,23.9093,23.6505,1790.9375,224.625,0,643.3125,Left,26,C2
196.0886,181.4261,24.1996,24.6815,1859.9111,222.4,0,398.1333,Left,42,C2
145.3018,148.9409,22.5996,22.6551,1710.4918,193.2131,0,440.7049,Right,29,C2
175.5372,147.414,23.5237,23.776,1668.6176,192,0,529.6765,Left,29,C2
178.893,156.1672,23.7776,23.3815,1449.7778,185.1111,0,653.2778,Left,29,C2
126.0065,168.0219,22.4256,22.2348,1734.6,194.5273,0,482.2364,Right,42,C2
121.9497,168.2821,22.3644,21.7891,1768.9474,203.3333,0,601.8596,Right,42,C2
218.8547,162.2359,25.3836,25.0702,1598.284,189.8519,0,406.5556,Left,26,C2
121.603,173.1934,22.4477,22.8186,1772.9434,197.1321,0,526.8302,Right,42,C2
126.9226,188.865,22.7937,23.0537,1811.5479,195.3014,0,406,Right,70,C2
145.2115,148.9292,23.5633,23.5209,1710.4918,193.2131,0,440.7049,Right,29,C2
175.424,147.3734,24.505,24.8842,1668.6176,192,0,529.6765,Left,29,C2
178.7611,156.1282,24.7635,24.2411,1449.7778,185.1111,0,653.2778,Left,29,C2
125.8806,168.0545,23.3703,23.3448,1734.6,194.5273,0,482.2364,Right,42,C2
121.8241,168.3219,23.3081,23.8846,1768.9474,203.3333,0,601.8596,Right,42,C2
218.718,162.1348,26.4027,26.0753,1598.284,189.8519,0,406.5556,Left,26,C2
121.4758,173.241,23.3896,23.3311,1772.9434,197.1321,0,526.8302,Right,42,C2
126.7978,188.9198,23.7321,23.7084,1811.5479,195.3014,0,406,Right,70,C2
140.1385,139.7934,24.2864,23.7436,1255.3333,198.0417,0,818.875,Right,18,C2
218.6455,160.9658,27.3681,26.8792,1921.5862,198.3448,0,537.6552,Left,26,C2
126.5023,171.6842,24.3861,24.8777,1819.7556,192.2889,0,584.7556,Right,42,C2
199.0275,170.7118,27.0885,27.544,1895.8077,199.0385,0,263.9231,Left,42,C2
129.8085,187.4151,24.6964,25.07,2011.6667,201.5417,0,952,Right,70,C2
205.6423,181.3806,27.7703,27.5825,1941.2955,192.6136,0,560.1136,Left,65,C2
197.8568,182.1012,27.3832,26.9207,1877.1923,200.6538,0,528.6538,Left,42,C2
