C1_R,C1_L,C2_R,C2_L,C3_R,C3_L,C4_R,C4_L,C5_R,C5_L,C6_R,C6_L,C7_R,C7_L,C8_R,C8_L,T1_R,T1_L,T2_R,T2_L,T3_R,T3_L,T4_R,T4_L,T5_R,T5_L,T6_R,T6_L,T7_R,T7_L,T8_R,T8_L,T9_R,T9_L,T10_R,T10_L,T11_R,T11_L,T12_R,T12_L,T13_R,T13_L,L1_R,L1_L,L2_R,L2_L,L3_R,L3_L,L4_R,L4_L,L5_R,L5_L,L6_R,L6_L,S1_R,S1_L,S2_R,S2_L,S3_R,S3_L,S4_R,S4_L,Co1_R,Co1_L,Co2_R,Co2_L,Co3_R,Co3_L,Region_R,Region_L,Region_Total,Region_ID,Region_Acronym,Region_Name,Parent_ID,Parent_Acronym
0,0,0.000,0.000,0.000,0.000,435.623,2054.763,715.643,2782.832,604.059,2072.023,604.560,2132.114,645.347,2081.576,840.483,3288.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,652.448,2406.007,1588.661,11,6Sp,Lamina 6,90,DH
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,258.434,500.914,265.824,484.191,247.783,430.023,268.641,393.211,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,259.697,446.262,342.793,12,6SpL,Lamina 6 Lateral part,90,DH
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,308.816,580.527,337.469,563.955,317.771,510.804,294.808,445.185,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,314.099,523.448,410.129,13,6SpM,Lamina 6 Medial part,90,DH
0,0,663.557,936.094,1119.355,2419.822,1531.591,2784.088,1130.329,1814.019,1446.175,1837.335,1018.642,1750.814,1192.334,2267.520,2056.437,3605.127,1354.948,2344.711,1402.924,2761.052,752.986,1160.320,810.307,1228.071,1993.076,4154.940,887.520,2445.607,2208.199,2490.121,1379.093,1583.322,437.816,527.449,478.444,589.787,325.041,454.109,289.253,416.595,328.034,449.400,291.153,499.293,432.820,758.077,392.822,701.516,384.053,605.010,358.603,465.470,260.961,263.690,289.572,316.565,0,0,0,0,0,0,0,0,0,0,914.292,1549.179,1232.146,14,10Sp,Lamina 10,100,C
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1187.839,2163.230,1080.128,2418.671,441.471,1590.647,490.412,835.143,447.449,760.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,690.078,1479.363,1096.823,15,LDCom,Lumbar dorsal commissural ,100,C
0,0,609.248,746.400,758.636,960.214,980.935,1120.564,1590.051,1717.545,2855.011,2695.977,1993.951,2654.190,1813.982,1988.171,3013.661,3246.036,1908.345,1952.851,1266.696,1420.037,664.020,763.020,712.896,831.058,732.879,836.485,444.094,511.117,520.938,662.441,493.428,541.212,430.227,429.748,422.411,490.946,284.710,333.234,304.746,400.420,317.007,356.157,273.718,281.653,371.054,504.710,409.857,494.041,383.577,414.377,369.642,404.042,259.083,240.126,278.938,252.771,0,0,0,0,0,0,0,0,0,0,865.046,960.619,913.275,16,CC,Central Canal,100,C
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,414.035,610.336,240.860,255.230,264.350,286.638,0,0,0,0,0,0,0,0,0,0,320.465,407.725,363.687,17,SDCom,Sacral dorsal commissural nucleu,100,C
0,0,369.433,1076.732,414.018,1200.206,401.159,1002.334,449.562,1040.362,434.859,1016.455,424.288,922.103,461.465,937.435,646.883,1532.945,694.280,1780.884,628.607,1565.873,467.847,1129.462,476.965,929.797,530.164,1305.631,353.223,950.727,352.285,836.703,387.437,664.431,344.530,595.313,354.837,650.348,262.518,560.671,260.285,503.355,291.712,532.033,256.247,516.246,280.653,444.767,274.812,418.614,245.222,350.194,277.114,368.186,237.925,293.776,261.973,326.446,0,0,0,0,0,0,0,0,0,0,381.837,793.804,589.308,18,7Sp,Lamina 7,110,VH
0,0,522.741,1236.347,841.352,3573.820,832.971,2644.819,1081.408,2517.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,831.452,2501.604,1677.303,19,CeCv,Central cervical nucleus,110,VH
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,858.946,2424.174,772.574,1710.901,569.918,1397.467,584.175,1280.336,657.714,2004.863,406.483,1151.785,414.501,1151.654,440.885,846.406,393.279,731.086,406.371,784.977,281.706,664.780,274.261,510.869,308.517,624.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,240.223,294.383,254.957,317.854,0,0,0,0,0,0,0,0,0,0,514.531,1239.695,894.634,20,ICl,Intercalated nucleus,110,VH
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,352.168,807.498,392.420,769.356,381.861,720.129,354.579,791.775,338.610,517.171,354.947,729.122,285.708,625.557,264.835,471.426,293.651,402.265,266.655,407.385,276.267,430.396,219.517,397.040,236.816,298.166,277.319,368.492,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,323.063,601.511,464.830,21,IML,Intermediolateral column,110,VH
0,0,0.000,0.000,2462.487,18002.032,0.000,0.000,2301.166,14079.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,2432.509,17134.974,10784.391,224,IMM4,Intermediomedial column lamina 4,22,IMM
0,0,853.424,2621.972,1941.068,10976.383,1884.105,9513.720,1939.885,10895.218,0.000,0.000,1495.126,5453.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1665.834,8495.102,5117.729,225,IMM5,Intermediomedial column lamina 5,22,IMM
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1397.721,3075.029,1268.210,3836.139,1260.265,4224.853,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1287.246,3914.425,2587.823,226,IMM6,Intermediomedial column lamina 6,22,IMM
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1143.942,2067.169,0.000,0.000,0.000,0.000,1119.146,2769.881,1158.243,1814.350,1005.302,1345.619,605.958,824.359,633.980,898.688,609.996,925.905,392.730,662.889,388.947,674.396,431.720,543.993,381.076,495.275,398.805,525.987,316.181,460.987,285.042,443.245,319.268,475.656,279.503,571.681,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,627.222,1019.888,828.195,227,IMM7,Intermediomedial column lamina 7,22,IMM
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1662.159,2867.236,0.000,0.000,1407.708,3847.460,0.000,0.000,1215.660,1880.418,963.398,1249.034,659.000,909.127,659.104,833.869,660.022,936.712,408.726,595.707,451.576,668.391,450.175,561.418,399.236,496.850,409.511,537.150,304.656,461.301,285.279,451.976,305.760,431.399,276.484,537.789,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,741.990,1161.558,951.645,228,IMM10,Intermediomedial column lamina 10,22,IMM
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,267.843,589.224,265.454,497.167,301.842,540.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,283.050,541.504,417.292,23,LPrCb,Lumbar precerebellar nucleus,110,VH
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,235.355,318.943,260.778,369.478,0,0,0,0,0,0,0,0,0,0,241.428,331.395,289.178,24,SPrCb,Sacral precerebellar nucleus,110,VH
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,227.279,259.622,264.272,262.869,0,0,0,0,0,0,0,0,0,0,236.859,260.447,249.133,25,SPSy,Sacral parasympathetic nucleus,110,VH
0,0,304.011,508.797,330.310,432.343,340.678,417.482,376.326,527.768,403.298,670.688,348.723,557.100,445.224,593.820,429.331,635.692,492.241,735.867,421.689,607.523,349.121,486.314,318.587,403.995,324.933,454.902,265.459,371.177,288.088,434.695,303.053,385.033,280.392,404.924,275.975,414.253,233.038,318.106,229.253,405.816,249.282,340.653,229.895,334.223,282.883,384.859,259.870,332.668,238.248,310.719,256.217,320.692,218.547,272.118,230.816,273.768,0,0,0,0,0,0,0,0,0,0,312.906,419.406,367.700,26,8Sp,Lamina 8,110,VH
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,213.475,361.456,222.858,327.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,225.133,341.860,292.458,28,Ad9,Adductor motorneurons of lamina 9,120,MN
0,0,326.668,430.461,399.458,428.050,302.141,343.617,415.355,518.899,346.784,457.065,359.555,516.251,339.595,380.248,345.185,421.594,385.903,491.696,322.112,404.768,310.568,345.653,308.182,354.047,271.303,327.497,254.858,346.975,264.252,293.114,264.232,276.762,239.238,297.833,219.591,273.507,214.775,232.456,204.174,322.781,219.390,218.390,242.165,326.471,307.516,418.966,234.881,267.323,218.733,282.112,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,304.634,358.048,331.087,29,Ax9,Axial muscle motorneurons of lamina 9,120,MN
0,0,0.000,0.000,0.000,0.000,0.000,0.000,257.188,458.185,241.104,345.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,264.076,408.953,336.306,30,Bi9,Biceps motorneurons of lamina 9,120,MN
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,223.663,344.949,219.378,299.040,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,230.328,330.417,280.294,31,CEx9,Crural extensor motoneurons of lamina 9,120,MN
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,240.355,392.237,224.174,317.012,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,242.037,352.580,297.022,32,CFl9,Crural flexor motoneurons of lamina 9,120,MN
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,239.331,314.346,260.205,446.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,251.462,374.337,325.902,33,Cr9,Cremaster motoneurons of lamina 9,120,MN
0,0,0.000,0.000,0.000,0.000,0.000,0.000,258.822,338.383,277.731,275.258,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,274.701,321.344,296.559,34,De9,Deltoid motoneurons of lamina 9,120,MN
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,240.723,291.064,204.795,256.200,0.000,0.000,0,0,0,0,0,0,0,0,0,0,220.917,271.605,248.507,35,ExA9,External anal sphincter motoneurons of lamina 9,120,MN
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,214.894,268.956,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,214.894,270.313,245.460,36,ExU9,External urethral sphincter motoneurons of lamina 9,120,MN
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,260.244,539.695,289.553,543.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,295.554,554.239,424.586,37,FEx9,Forearm extensor motorneurons of lamina 9,120,MN
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,275.117,585.929,329.735,577.575,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,329.154,591.439,454.701,38,FFl9,Forearm flexor motoneurons of lamina 9,120,MN
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,196.985,265.042,181.994,218.470,239.143,247.715,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,204.366,240.707,225.166,39,Gl9,Gluteal motoneurons of lamina 9,120,MN
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,230.785,311.503,223.249,266.689,252.133,287.544,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,234.746,287.749,264.443,40,Hm9,Hamstring motoneurons of lamina 9,120,MN
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,377.265,634.139,322.761,458.237,273.049,333.562,262.449,297.153,285.679,316.607,251.594,322.932,239.842,283.203,242.493,250.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,296.461,378.956,335.895,41,ICo9,Intercostal muscle motoneurons of lamina 9,120,MN
0,0,254.886,342.543,263.883,262.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,260.046,295.082,276.686,42,IH9,Infrahyoid muscle motoneurons of lamina 9,120,MN
