X,Y,Z,Z_Dither,Mean_Int_Ch1,Mean_Int_Ch2,Mean_Int_Ch3,Mean_Int_Ch4,Hemisphere,Region_ID,Segment
199.7017,184.4746,35.853,36.3349,1780.6923,195.3385,0,379.9692,Left,70,C2
106.4255,168.5491,31.7706,31.826,1607.45,227.55,0,487.1,Right,26,C2
101.6822,171.6804,31.2714,31.5236,1902.5135,231,0,367.6216,Right,65,C2
199.0717,190.5593,35.313,34.9169,1811.5,193.3281,0,435.2344,Left,70,C2
104.4325,173.0961,31.3446,31.1537,1632.3667,233.4333,0,317.6,Right,65,C2
130.147,191.6502,31.2535,30.6782,1921.5333,207.3333,0,518.5667,Right,70,C2
130.6638,194.2588,31.0551,30.7417,1800.6129,216.3871,0,341.0645,Right,70,C2
128.1881,197.4494,30.668,31.0388,1932.46,203.8,0,491.56,Right,70,C2
208.6322,182.0804,37.4717,37.7316,1707.3824,213.3529,0,252.8529,Left,65,C2
120.7448,179.9379,32.7432,32.7008,1557.4762,206.4762,0,378.5714,Right,42,C2
118.2158,183.1746,32.3825,32.7616,1557.0833,201.9167,0,401.2778,Right,70,C2
216.7014,147.2725,40.9798,40.4574,1141.7097,211.1613,0,549.7742,Left,26,C2
216.6628,147.2579,41.9478,41.9223,1141.7097,211.1613,0,549.7742,Left,26,C2
216.6266,147.2431,42.9143,43.4908,1141.7097,211.1613,0,549.7742,Left,18,C3
141.1669,148.6889,39.2427,38.9153,1991.7353,212.5294,0,327.3529,Right,26,C2
220.2753,155.8965,46.4861,46.4276,1694.9808,198.8077,0,425.1538,Left,26,C3
117.1169,177.2906,39.5505,39.5269,1697.1842,209.2105,0,472.5263,Right,42,C2
199.7611,178.679,46.1114,45.5686,1649.6562,184.0625,0,230.2812,Left,42,C3
210.0501,186.3052,46.0948,45.6058,1580.6596,193.8511,0,330.4894,Left,26,C3
