X,Y,Z,Z_Dither,Mean_Int_Ch1,Mean_Int_Ch2,Mean_Int_Ch3,Mean_Int_Ch4,Hemisphere,Region_ID,Segment
225.6662,144.8758,112.0886,112.0449,1712.8592,1338.6197,0,322.769,Left,48,C5
92.5219,180.8061,111.1232,111.3214,602,736.7436,0,263.1026,Right,70,C5
73.257,196.3475,111.7088,111.9244,966.881,736.3214,0,617.4762,Right,70,C5
88.4236,139.3172,109.2733,108.7178,1644.0811,1238.1892,0,577.4426,Right,53,C5
80.5572,142.4055,109.0237,108.9385,1241.9556,774.0889,0,696.0222,Right,18,C5
234.6706,139.1423,112.7356,112.5398,1430.8736,944.1484,0,477.967,Left,53,C5
225.6878,144.8516,113.0879,113.3398,1712.8592,1338.6197,0,322.769,Left,48,C5
92.628,180.8421,112.1536,112.6862,602,736.7436,0,263.1026,Right,70,C5
73.3433,196.3938,112.6991,112.106,966.881,736.3214,0,617.4762,Right,70,C5
240.0624,128.701,112.9454,112.9397,1944.9135,792.0769,0,821.5288,Left,18,C5
73.9919,143.0341,109.864,110.2301,1694.3989,998.4157,0,1080.236,Right,18,C5
239.5767,137.9062,113.7006,114.3068,1380.1304,803.413,0,638.1739,Left,53,C5
75.2386,148.6355,110.2084,110.1892,1368.4545,850.553,0,698.2121,Right,34,C5
226.8976,144.7505,114.0866,113.9281,1298.8767,909.4178,0,557.0753,Left,48,C5
245.2903,146.9537,114.4787,114.9122,1327.0426,889.8582,0,464.0213,Left,34,C5
244.2944,159.5026,115.2463,115.1182,1975.5403,874.2742,0,793.25,Left,34,C5
82.5939,189.4566,113.3502,113.8844,740.3846,714.3846,0,262.8462,Right,70,C5
64.4802,195.8452,113.6408,113.5194,1018.974,830.2857,0,881.9091,Right,70,C5
61.5695,200.8339,114.0282,113.8239,697.5636,708.3273,0,235.8727,Right,70,C5
240.0592,128.6882,113.9452,113.7291,1944.9135,792.0769,0,821.5288,Left,18,C5
74.1395,142.9731,110.9157,110.9479,1694.3989,998.4157,0,1080.236,Right,18,C5
239.5647,137.8853,114.7024,115.0231,1380.1304,803.413,0,638.1739,Left,53,C5
75.3893,148.5664,111.2584,110.7927,1368.4545,850.553,0,698.2121,Right,34,C5
226.9207,144.727,115.0857,115.6287,1298.8767,909.4178,0,557.0753,Left,48,C5
245.2658,146.9402,115.4805,115.7343,1327.0426,889.8582,0,464.0213,Left,34,C5
244.291,159.5167,116.2376,115.6222,1975.5403,874.2742,0,793.25,Left,34,C5
82.6972,189.4904,114.355,114.4196,740.3846,714.3846,0,262.8462,Right,70,C5
64.5705,195.8708,114.6338,115.1866,1018.974,830.2857,0,881.9091,Right,70,C5
61.6517,200.8674,115.0169,114.9632,697.5636,708.3273,0,235.8727,Right,70,C5
240.0592,128.675,114.9446,115.2486,1944.9135,792.0769,0,821.5288,Left,18,C5
74.2884,142.9116,111.9665,111.942,1694.3989,998.4157,0,1080.236,Right,18,C5
239.5566,137.865,115.7037,115.8234,1380.1304,803.413,0,638.1739,Left,53,C5
75.5416,148.4975,112.3075,112.5889,1368.4545,850.553,0,698.2121,Right,34,C5
226.9469,144.7032,116.0847,116.1047,1298.8767,909.4178,0,557.0753,Left,48,C5
245.2475,146.929,116.4819,116.6621,1327.0426,889.8582,0,464.0213,Left,34,C5
244.2935,159.5347,117.2284,116.8297,1975.5403,874.2742,0,793.25,Left,34,C5
82.8003,189.5234,115.3597,114.947,740.3846,714.3846,0,262.8462,Right,70,C5
64.6621,195.8956,115.6266,116.1644,1018.974,830.2857,0,881.9091,Right,70,C5
61.7354,200.8994,116.0055,115.5355,697.5636,708.3273,0,235.8727,Right,70,C5
240.0625,128.6616,115.9433,115.3242,1944.9135,792.0769,0,821.5288,Left,18,C5
74.4379,142.8497,113.0162,113.5012,1694.3989,998.4157,0,1080.236,Right,18,C5
239.5531,137.8454,116.7044,117.2961,1380.1304,803.413,0,638.1739,Left,53,C5
75.6947,148.4291,113.3554,113.6811,1368.4545,850.553,0,698.2121,Right,34,C5
226.9764,144.6792,117.0834,117.5604,1298.8767,909.4178,0,557.0753,Left,48,C5
245.2358,146.92,117.4829,117.2618,1327.0426,889.8582,0,464.0213,Left,34,C5
244.3021,159.5566,118.2189,118.7551,1975.5403,874.2742,0,793.25,Left,34,C5
82.9031,189.5553,116.3642,115.9978,740.3846,714.3846,0,262.8462,Right,70,C5
64.7547,195.9199,116.6192,116.9082,1018.974,830.2857,0,881.9091,Right,70,C5
61.8205,200.9303,116.9938,116.4894,697.5636,708.3273,0,235.8727,Right,70,C5
240.0696,128.6478,116.9415,116.7362,1944.9135,792.0769,0,821.5288,Left,18,C5
74.5873,142.7878,114.0647,114.0582,1694.3989,998.4157,0,1080.236,Right,18,C5
239.5543,137.8264,117.7045,118.1284,1380.1304,803.413,0,638.1739,Left,53,C5
75.8478,148.3613,114.4022,114.4812,1368.4545,850.553,0,698.2121,Right,34,C5
227.0096,144.6548,118.0819,118.0753,1298.8767,909.4178,0,557.0753,Left,48,C5
245.2311,146.9133,118.4834,118.1965,1327.0426,889.8582,0,464.0213,Left,34,C5
244.3174,159.5827,119.2088,119.4658,1975.5403,874.2742,0,793.25,Left,34,C5
83.0055,189.586,117.3686,117.5491,740.3846,714.3846,0,262.8462,Right,70,C5
64.848,195.9439,117.6113,118.1949,1018.974,830.2857,0,881.9091,Right,70,C5
61.9066,200.9603,117.9819,117.7471,697.5636,708.3273,0,235.8727,Right,70,C5
240.0809,128.6336,117.9389,117.5324,1944.9135,792.0769,0,821.5288,Left,18,C5
74.7362,142.726,115.1122,115.6048,1694.3989,998.4157,0,1080.236,Right,18,C5
239.5608,137.8079,118.7038,118.524,1380.1304,803.413,0,638.1739,Left,53,C5
76.0002,148.2944,115.4478,115.5048,1368.4545,850.553,0,698.2121,Right,34,C5
227.0466,144.63,119.0802,119.3442,1298.8767,909.4178,0,557.0753,Left,48,C5
245.234,146.9088,119.4834,119.8767,1327.0426,889.8582,0,464.0213,Left,34,C5
244.3395,159.613,120.1981,120.1009,1975.5403,874.2742,0,793.25,Left,34,C5
83.1073,189.6153,118.3727,118.4171,740.3846,714.3846,0,262.8462,Right,70,C5
64.9418,195.968,118.6031,118.3263,1018.974,830.2857,0,881.9091,Right,70,C5
61.9933,200.9897,118.9697,118.5359,697.5636,708.3273,0,235.8727,Right,70,C5
240.117,128.6041,119.9315,119.5987,1944.9135,792.0769,0,821.5288,Left,18,C5
75.0293,142.6034,117.2034,117.0195,1694.3989,998.4157,0,1080.236,Right,18,C5
239.5911,137.7727,120.7002,120.3992,1380.1304,803.413,0,638.1739,Left,53,C5
76.2994,148.1638,117.5352,117.2628,1368.4545,850.553,0,698.2121,Right,34,C5
227.1333,144.5793,121.0757,121.2462,1298.8767,909.4178,0,557.0753,Left,48,C5
245.2639,146.907,121.4817,121.8432,1327.0426,889.8582,0,464.0213,Left,34,C5
244.406,159.6872,122.1749,121.8664,1975.5403,874.2742,0,793.25,Left,34,C5
83.3086,189.6687,120.3798,120.7533,740.3846,714.3846,0,262.8462,Right,70,C5
65.1299,196.0172,120.585,120.9421,1018.974,830.2857,0,881.9091,Right,70,C5
62.1675,201.0478,120.944,120.4753,697.5636,708.3273,0,235.8727,Right,70,C5
240.1425,128.5886,120.9265,120.795,1944.9135,792.0769,0,821.5288,Left,18,C5
75.1723,142.5429,118.2472,117.8141,1694.3989,998.4157,0,1080.236,Right,18,C5
239.6155,137.7559,121.6972,122.1654,1380.1304,803.413,0,638.1739,Left,53,C5
76.4448,148.1007,118.5767,118.0053,1368.4545,850.553,0,698.2121,Right,34,C5
227.1834,144.5533,122.073,121.4891,1298.8767,909.4178,0,557.0753,Left,48,C5
245.2913,146.9096,122.48,122.4458,1327.0426,889.8582,0,464.0213,Left,34,C5
244.45,159.7311,123.1625,123.1237,1975.5403,874.2742,0,793.25,Left,34,C5
83.4081,189.6925,121.383,121.7859,740.3846,714.3846,0,262.8462,Right,70,C5
65.2239,196.0426,121.5752,121.2458,1018.974,830.2857,0,881.9091,Right,70,C5
62.2548,201.0766,121.9308,122.2101,697.5636,708.3273,0,235.8727,Right,70,C5
248.0062,130.501,122.2287,121.6816,1768.1923,769.4423,0,315,Left,30,C5
88.4809,141.1683,119.8342,120.0256,1895.0857,1440.7688,0,417.2675,Right,53,C5
78.6108,143.2905,119.455,119.5873,1491.8048,1087.4714,0,655.6238,Right,18,C5
247.1518,152.1486,123.8281,123.2452,1864.3391,1038.5575,0,669.9138,Left,34,C5
265.4787,205.1794,126.5014,126.5676,819.0673,732.0192,0,640.3654,Left,0,C5
276.2869,207.7654,126.827,127.1519,821.4884,713.9302,0,240.4419,Left,0,C5
274.4368,212.8208,126.9439,126.6924,983.0989,780.1319,0,298.6484,Left,0,C5
274.7046,215.387,127.0286,126.7539,723.0364,747.5818,0,374.3818,Left,0,C5
270.1727,216.6975,126.9534,126.7745,777.7568,644.9595,0,311.3378,Left,0,C5
248.0309,130.4903,123.2257,122.6553,1768.1923,769.4423,0,315,Left,30,C5
88.6089,141.1097,120.8799,120.2702,1895.0857,1440.7688,0,417.2675,Right,53,C5
78.7444,143.2326,120.4977,119.9112,1491.8048,1087.4714,0,655.6238,Right,18,C5
247.198,152.1744,124.8225,125.1692,1864.3391,1038.5575,0,669.9138,Left,34,C5
265.5162,205.2643,127.4913,127.011,819.0673,732.0192,0,640.3654,Left,0,C5
276.3205,207.8325,127.8152,128.3139,821.4884,713.9302,0,240.4419,Left,0,C5
274.4706,212.8858,127.931,127.987,983.0989,780.1319,0,298.6484,Left,0,C5
274.7382,215.4492,128.0153,127.482,723.0364,747.5818,0,374.3818,Left,0,C5
270.2068,216.7646,127.9396,128.4672,777.7568,644.9595,0,311.3378,Left,0,C5
248.062,130.4797,124.2222,123.6562,1768.1923,769.4423,0,315,Left,30,C5
88.7379,141.0493,121.9249,122.3189,1895.0857,1440.7688,0,417.2675,Right,53,C5
78.8756,143.175,121.5395,121.399,1491.8048,1087.4714,0,655.6238,Right,18,C5
247.2504,152.2031,125.8166,125.9932,1864.3391,1038.5575,0,669.9138,Left,34,C5
265.5546,205.3514,128.481,128.1046,819.0673,732.0192,0,640.3654,Left,0,C5
276.3552,207.9014,128.8035,128.8929,821.4884,713.9302,0,240.4419,Left,0,C5
274.5053,212.9524,128.9185,128.705,983.0989,780.1319,0,298.6484,Left,0,C5
274.7727,215.5129,129.0024,128.5956,723.0364,747.5818,0,374.3818,Left,0,C5
270.2418,216.833,128.9263,129.3548,777.7568,644.9595,0,311.3378,Left,0,C5
248.0993,130.469,125.2184,125.5322,1768.1923,769.4423,0,315,Left,30,C5
88.8675,140.987,122.9693,123.0201,1895.0857,1440.7688,0,417.2675,Right,53,C5
79.0047,143.1172,122.5808,122.3811,1491.8048,1087.4714,0,655.6238,Right,18,C5
247.3085,152.2345,126.8105,127.0397,1864.3391,1038.5575,0,669.9138,Left,34,C5
265.5935,205.4406,129.4703,129.0898,819.0673,732.0192,0,640.3654,Left,0,C5
276.3909,207.972,129.7918,129.1911,821.4884,713.9302,0,240.4419,Left,0,C5
274.5408,213.0205,129.9062,130.3264,983.0989,780.1319,0,298.6484,Left,0,C5
274.8079,215.5779,129.9899,130.3074,723.0364,747.5818,0,374.3818,Left,0,C5
270.2774,216.9026,129.9134,129.5789,777.7568,644.9595,0,311.3378,Left,0,C5
248.1429,130.4582,126.2146,125.9855,1768.1923,769.4423,0,315,Left,30,C5
88.9977,140.9227,124.0133,123.5632,1895.0857,1440.7688,0,417.2675,Right,53,C5
79.1317,143.059,123.6218,123.1517,1491.8048,1087.4714,0,655.6238,Right,18,C5
247.3715,152.2685,127.8042,127.627,1864.3391,1038.5575,0,669.9138,Left,34,C5
265.6329,205.5314,130.4589,131.0678,819.0673,732.0192,0,640.3654,Left,0,C5
276.4274,208.044,130.7802,131.1284,821.4884,713.9302,0,240.4419,Left,0,C5
274.5771,213.0898,130.8941,130.5525,983.0989,780.1319,0,298.6484,Left,0,C5
274.8439,215.6441,130.9776,130.9299,723.0364,747.5818,0,374.3818,Left,0,C5
270.3138,216.9733,130.901,131.3088,777.7568,644.9595,0,311.3378,Left,0,C5
248.1926,130.4471,127.2109,127.611,1768.1923,769.4423,0,315,Left,30,C5
89.128,140.8562,125.0572,124.8467,1895.0857,1440.7688,0,417.2675,Right,53,C5
79.2567,142.9999,124.6628,125.1516,1491.8048,1087.4714,0,655.6238,Right,18,C5
247.4389,152.3048,128.798,128.7996,1864.3391,1038.5575,0,669.9138,Left,34,C5
265.6726,205.6236,131.4466,130.836,819.0673,732.0192,0,640.3654,Left,0,C5
276.4646,208.1172,131.7683,131.8578,821.4884,713.9302,0,240.4419,Left,0,C5
274.6141,213.1602,131.8821,131.5065,983.0989,780.1319,0,298.6484,Left,0,C5
274.8807,215.7114,131.9657,131.5281,723.0364,747.5818,0,374.3818,Left,0,C5
270.3508,217.0449,131.8889,132.1672,777.7568,644.9595,0,311.3378,Left,0,C5
67.0998,197.4015,128.5856,128.268,1339.5435,701.9348,0,695.7826,Right,70,C5
69.3202,197.2953,128.56,128.6768,1208.4,729.2,0,364.25,Right,70,C5
265.3675,184.7776,131.6328,131.5164,1170.551,743.6531,0,255.4082,Left,65,C5
67.2005,197.4261,129.5873,129.8889,1339.5435,701.9348,0,695.7826,Right,70,C5
69.4205,197.3218,129.5619,129.9622,1208.4,729.2,0,364.25,Right,70,C5
265.4143,184.883,132.6193,133.1668,1170.551,743.6531,0,255.4082,Left,65,C6
67.3031,197.4493,130.5926,130.0935,1339.5435,701.9348,0,695.7826,Right,70,C5
69.5227,197.3467,130.5678,129.9532,1208.4,729.2,0,364.25,Right,70,C5
265.4612,184.9908,133.6055,133.1867,1170.551,743.6531,0,255.4082,Left,65,C6
67.4078,197.4709,131.6019,131.8295,1339.5435,701.9348,0,695.7826,Right,70,C5
69.6266,197.37,131.5779,131.65,1208.4,729.2,0,364.25,Right,70,C5
265.5084,185.101,134.5916,134.6946,1170.551,743.6531,0,255.4082,Left,65,C6
246.7511,151.4227,133.6939,133.1816,1252.6237,979.2204,0,364.129,Left,53,C6
60.4302,208.5845,133.3415,132.9802,658.6832,880.3515,0,309.1337,Right,0,C6
271.2504,201.0084,136.3655,135.7975,535.8116,767.4348,0,186.7246,Left,0,C6
264.0773,211.2588,136.4489,136.4274,530.2708,700.1458,0,220.625,Left,0,C6
246.8343,151.467,134.689,134.2686,1252.6237,979.2204,0,364.129,Left,53,C6
60.5304,208.5925,134.3489,134.9089,658.6832,880.3515,0,309.1337,Right,70,C6
271.2942,201.1048,137.3495,137.2232,535.8116,767.4348,0,186.7246,Left,0,C6
264.1208,211.3526,137.4375,137.5184,530.2708,700.1458,0,220.625,Left,0,C6
246.9189,151.5139,135.6843,135.2248,1252.6237,979.2204,0,364.129,Left,53,C6
60.6326,208.5978,135.3586,135.9744,658.6832,880.3515,0,309.1337,Right,70,C6
271.3393,201.2023,138.3339,138.0526,535.8116,767.4348,0,186.7246,Left,0,C6
264.166,211.4474,138.4269,138.127,530.2708,700.1458,0,220.625,Left,0,C6
247.0046,151.5637,136.6798,136.059,1252.6237,979.2204,0,364.129,Left,53,C6
60.7365,208.6004,136.3705,135.9961,658.6832,880.3515,0,309.1337,Right,70,C6
271.3861,201.301,139.3188,139.7052,535.8116,767.4348,0,186.7246,Left,0,C6
264.213,211.5434,139.4172,139.8328,530.2708,700.1458,0,220.625,Left,0,C6
63.2843,129.3084,133.0166,133.6297,1148.3846,739.2051,0,288.7692,Right,65,C6
255.784,125.3,135.884,135.7529,1606.5839,969.8075,0,568.4224,Left,65,C6
255.4834,132.4813,136.5176,136.7175,1421.8492,882.1032,0,625.754,Left,30,C6
69.3105,142.2848,133.6386,133.9923,1437.3913,777.3768,0,560.7101,Right,30,C6
260.7564,135.7569,136.8748,136.3525,1566.3611,851.2778,0,686.3889,Left,30,C6
82.7462,151.341,134.6597,135.0735,1912.0081,1109.1463,0,374.1545,Right,53,C6
67.9497,161.5743,134.5261,134.6106,1770.7949,1440.2261,0,389.1865,Right,18,C6
84.1774,159.6149,135.1798,134.7785,1811.6071,1343.1841,0,507.6264,Right,53,C6
269.591,149.9308,137.9518,138.5055,1937.6301,783.0822,0,541.7397,Left,30,C6
253.794,176.2592,138.7443,138.2691,1358.4815,731.963,0,1001.2037,Left,34,C6
67.3872,206.1415,137.1228,137.2252,1406.4351,792.2443,0,747.7176,Right,70,C6
63.388,129.2358,134.0518,134.64,1148.3846,739.2051,0,288.7692,Right,65,C6
255.8699,125.2802,136.8859,136.5461,1606.5839,969.8075,0,568.4224,Left,65,C6
255.5699,132.4772,137.5182,137.6182,1421.8492,882.1032,0,625.754,Left,30,C6
69.4154,142.2214,134.6875,134.1363,1437.3913,777.3768,0,560.7101,Right,30,C6
260.8293,135.7647,137.8741,138.2643,1566.3611,851.2778,0,686.3889,Left,30,C6
82.8509,151.2766,135.7153,135.289,1912.0081,1109.1463,0,374.1545,Right,53,C6
68.0562,161.533,135.5783,135.4171,1770.7949,1440.2261,0,389.1865,Right,18,C6
84.2748,159.5609,136.2365,136.084,1811.6071,1343.1841,0,507.6264,Right,53,C6
269.6459,149.9668,138.9518,138.9666,1937.6301,783.0822,0,541.7397,Left,30,C6
253.8597,176.396,139.739,139.595,1358.4815,731.963,0,1001.2037,Left,34,C6
67.4969,206.1451,138.1468,138.5669,1406.4351,792.2443,0,747.7176,Right,70,C6
64.7208,132.3744,135.2257,134.6988,1161.625,722.4583,0,343.7292,Right,30,C6
256.8983,126.3055,137.9978,138.6145,1185.8148,833.0278,0,543.1389,Left,65,C6
256.6247,133.541,138.6257,138.9252,1775.5893,1127.506,0,335.2768,Left,30,C6
65.7732,158.0187,136.3875,135.9978,1408.1942,788.5825,0,622.8738,Right,18,C6
258.5994,155.1817,140.0411,140.3978,1551.9466,901.916,0,977.229,Left,18,C6
60.753,141.6545,136.557,136.6511,1967.3895,759.8947,0,543.1053,Right,30,C6
236.3123,148.652,140.3478,140.3359,1236.5303,738.6667,0,275.0758,Left,18,C6
269.5803,152.238,141.075,140.5164,1786.5597,874.903,0,722.8731,Left,30,C6
64.1739,202.5862,140.0771,140.5167,1884.7117,715.2883,0,1148.6937,Right,70,C6
72.6016,126.2768,137.2685,137.2026,951.681,784.8966,0,593.0948,Right,30,C6
62.6427,130.1917,137.1842,136.6496,986.3143,772.9714,0,591.1143,Right,30,C6
245.4007,132.3588,140.339,140.219,1003.0917,1150.0505,0,410.7477,Left,18,C6
81.9475,146.5493,138.5827,138.1158,755.7891,943.8203,0,334.2188,Right,53,C6
82.1488,153.6111,138.9631,138.9053,904.7594,1072.2727,0,471.3316,Right,53,C6
74.8651,160.6654,138.9386,138.4409,879.0079,906.252,0,512.2756,Right,53,C6
